NAME,B19013_001E,state,place
"Rosemount city, Minnesota",104743,27,55726
"Negaunee city, Michigan",52399,26,56860
"Ferrysburg city, Michigan",67179,26,27960
"Grand Haven city, Michigan",58307,26,33340
"Riverview city, Michigan",58246,26,68880
"Taylor city, Michigan",50053,26,79000
"Eaton Rapids city, Michigan",42921,26,24540
"Coopersville city, Michigan",56594,26,18020
"Sturgis city, Michigan",41630,26,76960
"Holland city, Michigan",57002,26,38640
"Norton Shores city, Michigan",63805,26,59140
"Leslie city, Michigan",59740,26,47180
"Westland city, Michigan",50710,26,86000
"Lake City city, Michigan",45714,26,44480
"Caspian city, Michigan",29063,26,13860
"Potterville city, Michigan",56225,26,66100
"Ferndale city, Michigan",71807,26,27880
"Hazel Park city, Michigan",38903,26,37420
"Lincoln Park city, Michigan",44554,26,47800
"Farmington city, Michigan",76102,26,27380
"Brighton city, Michigan",63136,26,10620
"Norway city, Michigan",43287,26,59220
"Ovid city, Michigan",48250,26,61860
"Newaygo city, Michigan",43250,26,57080
"Richmond city, Michigan",57885,26,68380
"St. Clair city, Michigan",71845,26,70680
"Center Line city, Michigan",45242,26,14320
"Au Gres city, Michigan",30938,26,04120
"Omer city, Michigan",34821,26,60660
"Beaverton city, Michigan",27552,26,06660
"Frankfort city, Michigan",41500,26,30260
"Ironwood city, Michigan",31351,26,41060
"Coleman city, Michigan",34565,26,17100
"Chickamaw Beach city, Minnesota",64375,27,11296
"Lake Shore city, Minnesota",90263,27,34928
"Longville city, Minnesota",41250,27,38114
"Hutchinson city, Minnesota",57672,27,30644
"Ogilvie city, Minnesota",39583,27,48166
"St. Clair city, Minnesota",64792,27,56824
"Skyline city, Minnesota",89375,27,60754
"Carver city, Minnesota",114906,27,10144
"Clear Lake city, Minnesota",86250,27,11764
"Kimball city, Minnesota",64583,27,33164
"Bricelyn city, Minnesota",35313,27,07678
"Corcoran city, Minnesota",122075,27,13168
"Courtland city, Minnesota",81250,27,13582
"St. James city, Minnesota",48025,27,57040
"Comfrey city, Minnesota",51750,27,12772
"Henning city, Minnesota",40078,27,28520
"Norcross city, Minnesota",80500,27,46492
"Kasson city, Minnesota",76231,27,32498
"Alexandria city, Minnesota",52984,27,00928
"Revere city, Minnesota",32500,27,53908
"Dakota city, Minnesota",61786,27,14518
"Woodbury city, Minnesota",108539,27,71428
"Lucan city, Minnesota",54375,27,38420
"Stewart city, Minnesota",44886,27,62788
"Alberta city, Minnesota",54750,27,00676
"Ortonville city, Minnesota",48906,27,48706
"Lismore city, Minnesota",51250,27,37412
"Taconite city, Minnesota",57292,27,64048
"Nicollet city, Minnesota",73462,27,46150
"Arden Hills city, Minnesota",91250,27,02026
"Nassau city, Minnesota",74000,27,45016
"Randall city, Minnesota",46000,27,53080
"Hanover city, Minnesota",104688,27,26990
"Le Roy city, Minnesota",53636,27,36620
"Riverton city, Minnesota",48750,27,54736
"Roseville city, Minnesota",71180,27,55852
"Rockville city, Minnesota",82847,27,55078
"Newport city, Minnesota",59167,27,45790
"Minneiska city, Minnesota",62917,27,43036
"St. Vincent city, Minnesota",46250,27,58144
"Rushmore city, Minnesota",60556,27,56338
"Hollandale city, Minnesota",54000,27,29636
"Pine Island city, Minnesota",73889,27,51136
"Lake Elmo city, Minnesota",118421,27,34244
"Warroad city, Minnesota",58250,27,68224
"Wanda city, Minnesota",44750,27,68008
"Afton city, Minnesota",119511,27,00316
"Rush City city, Minnesota",46005,27,56266
"Glenwood city, Minnesota",47000,27,24074
"Pease city, Minnesota",51094,27,50056
"Falcon Heights city, Minnesota",75660,27,20420
"Richmond city, Minnesota",56875,27,54268
"Dovray city, Minnesota",73125,27,16300
"Spring Lake Park city, Minnesota",62477,27,61996
"St. Augusta city, Minnesota",85521,27,56724
"Walters city, Minnesota",-666666666,27,67900
"Alvarado city, Minnesota",54688,27,01252
"Grygla city, Minnesota",40000,27,26216
"Middle River city, Minnesota",35952,27,41912
"Bingham Lake city, Minnesota",51250,27,05896
"Elgin city, Minnesota",60208,27,18530
"Talladega city, Alabama",27719,01,74592
"Decatur city, Alabama",48429,01,20104
"Lincoln city, Alabama",64924,01,43120
"Fairhope city, Alabama",75197,01,25240
"Robertsdale city, Alabama",43906,01,65208
"Dothan city, Alabama",47081,01,21184
"Jasper city, Alabama",49201,01,38416
"Fultondale city, Alabama",62825,01,28552
"St. Paul city, Alaska",59063,02,66470
"Allakaket city, Alaska",21528,02,01860
"Hooper Bay city, Alaska",36250,02,33470
"King Cove city, Alaska",73229,02,39410
"Nenana city, Alaska",48750,02,53050
"Selawik city, Alaska",31250,02,68230
"Diomede city, Alaska",28750,02,19060
"St. Michael city, Alaska",43438,02,66360
"Stebbins city, Alaska",41875,02,72960
"Akhiok city, Alaska",60781,02,00650
"Old Harbor city, Alaska",36250,02,57340
"Chevak city, Alaska",40625,02,13230
"Emmonak city, Alaska",38750,02,22910
"Alakanuk city, Alaska",37500,02,01200
"Anderson city, Alaska",106875,02,03220
"Anaktuvuk Pass city, Alaska",60893,02,02080
"Oxford city, Arkansas",39375,05,52880
"Hickory Ridge city, Arkansas",35000,05,31900
"Lepanto city, Arkansas",38125,05,39370
"Oppelo city, Arkansas",50536,05,52430
"Shannon Hills city, Arkansas",69461,05,63470
"Walnut Ridge city, Arkansas",41172,05,72890
"Belvedere city, California",245208,06,05164
"East Palo Alto city, California",67087,06,20956
"Redwood City city, California",117123,06,60102
"San Bruno city, California",109387,06,65028
"Lafayette city, California",178889,06,39122
"Grover Beach city, California",64217,06,31393
"Yuba City city, California",56816,06,86972
"Monte Sereno city, California",250001,06,48956
"Saratoga city, California",191677,06,70280
"Sunnyvale city, California",140631,06,77000
"Cotati city, California",82182,06,16560
"Corning city, California",43042,06,16322
"Gridley city, California",46477,06,31260
"Tehama city, California",40139,06,78106
"San Diego city, California",79673,06,66000
"King City city, California",49375,06,38520
"Salinas city, California",61527,06,64224
"Fairfield city, California",84557,06,23182
"False Pass city, Alaska",54250,02,24660
"Atqasuk city, Alaska",86250,02,04500
"Unalaska city, Alaska",94750,02,80770
"Kasaan city, Alaska",-666666666,02,37650
"Unalakleet city, Alaska",70000,02,80660
"White Mountain city, Alaska",53750,02,84070
"Sand Point city, Alaska",67500,02,67020
"St. George city, Alaska",63750,02,65800
"Saxman city, Alaska",45625,02,67570
"Kupreanof city, Alaska",-666666666,02,42160
"Nondalton city, Alaska",41250,02,55030
"Thorne Bay city, Alaska",48214,02,77140
"Gustavus city, Alaska",73182,02,30940
"Nuiqsut city, Alaska",75000,02,56320
"Desert Hot Springs city, California",33046,06,18996
"Union City city, California",114681,06,81204
"Selma city, California",40815,06,70882
"Buena Park city, California",78932,06,08786
"San Leandro city, California",78003,06,68084
"Huron city, California",25060,06,36084
"Sanger city, California",48929,06,67056
"Alhambra city, California",61384,06,00884
"Bradbury city, California",146250,06,07946
"Blythe city, California",45385,06,07218
"Banning city, California",42274,06,03820
"Calimesa city, California",56903,06,09864
"Brawley city, California",42326,06,08058
"El Centro city, California",47864,06,21782
"Holtville city, California",46161,06,34246
"Imperial city, California",85654,06,36280
"Indio city, California",53669,06,36448
"Murrieta city, California",90535,06,50076
"Calexico city, California",43592,06,09710
"Delano city, California",43641,06,18394
"San Luis Obispo city, California",56071,06,68154
"Dorris city, California",31318,06,19584
"Pismo Beach city, California",84484,06,57414
"Tulelake city, California",29886,06,80686
"Palo Alto city, California",158271,06,55282
"Shafter city, California",45854,06,71106
"Tucson city, Arizona",43425,04,77000
"Casa Grande city, Arizona",52841,04,10530
"Davis city, California",69379,06,18100
"Tustin city, California",84697,06,80854
"Richmond city, California",68472,06,60620
"Cloverdale city, California",71378,06,14190
"Clovis city, California",77904,06,14218
"Rohnert Park city, California",71585,06,62546
"Chico city, California",53324,06,13014
"Gulf Shores city, Alabama",53476,01,32272
"Slocomb city, Alabama",38229,01,71040
"Livingston city, Alabama",11969,01,43720
"Spanish Fort city, Alabama",83913,01,71976
"Greensboro city, Alabama",16591,01,31720
"Phenix City city, Alabama",42089,01,59472
"Southside city, Alabama",72687,01,71832
"Dora city, Alabama",35536,01,21136
"Bull Shoals city, Arkansas",40313,05,09790
"Summit city, Arkansas",32750,05,67940
"Hampton city, Arkansas",45391,05,29650
"Des Arc city, Arkansas",34387,05,18550
"Perryville city, Arkansas",52750,05,54710
"Elkins city, Arkansas",65182,05,21190
"Farmington city, Arkansas",57586,05,23170
"Greenland city, Arkansas",64427,05,28660
"Siloam Springs city, Arkansas",47016,05,64370
"Dierks city, Arkansas",37984,05,18970
"Nashville city, Arkansas",28320,05,48560
"Mountain Pine city, Arkansas",28929,05,47450
"Altus city, Arkansas",36188,05,01210
"Ozark city, Arkansas",20101,05,52970
"Junction City city, Arkansas",24902,05,36130
"Tulare city, California",54037,06,80644
"Montclair city, California",62024,06,48788
"Twentynine Palms city, California",44226,06,80994
"Lompoc city, California",54855,06,42524
"Solvang city, California",83431,06,72576
"La Habra Heights city, California",115762,06,39304
"Lakewood city, California",93432,06,39892
"Malibu city, California",150747,06,45246
"Rancho Palos Verdes city, California",138557,06,59514
"Grand Terrace city, California",71788,06,30658
"Hesperia city, California",53561,06,33434
"Yucaipa city, California",69104,06,87042
"Belmont city, California",156052,06,05108
"Brisbane city, California",112016,06,08310
"Menlo Park city, California",160784,06,46870
"Millbrae city, California",128494,06,47486
"Newman city, California",62877,06,51140
"Porterville city, California",43823,06,58240
"Galt city, California",75638,06,28112
"San Jacinto city, California",52009,06,67112
"Arvin city, California",38464,06,02924
"California City city, California",49022,06,09780
"Yreka city, California",42483,06,86944
"El Paso de Robles (Paso Robles) city, California",62601,06,22300
"Etna city, California",52833,06,22972
"Live Oak city, California",54792,06,41936
"Carmel-by-the-Sea city, California",98188,06,11250
"Jurupa Valley city, California",70642,06,37692
"Carlsbad city, California",110478,06,11194
"Valley Grande city, Alabama",63325,01,78232
"Clay city, Alabama",74387,01,15256
"Pinson city, Alabama",69764,01,60648
"Jackson city, Alabama",40651,01,38152
"Murfreesboro city, Arkansas",31080,05,48290
"Lakeview city, Arkansas",45865,05,38050
"Maumelle city, Arkansas",84341,05,44600
"Forrest City city, Arkansas",30817,05,24430
"Diamond City city, Arkansas",27250,05,18850
"Strong city, Arkansas",29844,05,67370
"Kingman city, Arizona",49029,04,37620
"Globe city, Arizona",49954,04,28030
"Stephens city, Arkansas",30192,05,66860
"Colt city, Arkansas",37946,05,14950
"Madison city, Arkansas",32659,05,43280
"Palestine city, Arkansas",29375,05,53150
"Cave Springs city, Arkansas",134740,05,12340
"Brinkley city, Arkansas",36528,05,08950
"Alma city, Arkansas",40983,05,00970
"Corning city, Arkansas",28504,05,15460
"Texarkana city, Arkansas",39622,05,68810
"Lonoke city, Arkansas",45714,05,41420
"Eudora city, Arkansas",22750,05,22180
"Kingsland city, Arkansas",34583,05,36880
"Parkin city, Arkansas",27625,05,53600
"Van Buren city, Arkansas",45714,05,71480
"Salem city, Arkansas",24605,05,62150
"Booneville city, Arkansas",36372,05,07720
"Magazine city, Arkansas",41597,05,43310
"Marmaduke city, Arkansas",43047,05,44240
"Humphrey city, Arkansas",40625,05,33850
"Marshall city, Arkansas",34286,05,44300
"Foley city, Alabama",43614,01,26992
"Guin city, Alabama",24444,01,32224
"Daphne city, Alabama",71882,01,19648
"Rainsville city, Alabama",33295,01,63336
"Semmes city, Alabama",49234,01,69240
"Greenville city, Alabama",38004,01,31912
"York city, Alabama",25202,01,84096
"Columbiana city, Alabama",36583,01,16768
"Centreville city, Alabama",43086,01,13672
"Luverne city, Alabama",45671,01,44728
"Brent city, Alabama",34283,01,09136
"Cotter city, Arkansas",35417,05,15490
"Tuckerman city, Arkansas",39427,05,70100
"Holland city, Arkansas",56154,05,32710
"Stamps city, Arkansas",27841,05,66320
"Kensett city, Arkansas",23992,05,36430
"Trumann city, Arkansas",42108,05,70010
"Ward city, Arkansas",59931,05,73130
"Wilmot city, Arkansas",39792,05,75890
"Pangburn city, Arkansas",28750,05,53240
"Delight city, Arkansas",26776,05,18100
"Holly Grove city, Arkansas",42656,05,32800
"Elaine city, Arkansas",26250,05,20950
"Rector city, Arkansas",30599,05,58490
"Brookland city, Arkansas",44092,05,09100
"Bay city, Arkansas",42438,05,04180
"Swifton city, Arkansas",38200,05,68360
"Mineral Springs city, Arkansas",39028,05,46040
"Hot Springs city, Arkansas",37552,05,33400
"Lake View city, Arkansas",22031,05,38110
"Gravette city, Arkansas",46275,05,28360
"Marion city, Arkansas",73459,05,44180
"Coal Hill city, Arkansas",35357,05,14500
"Branch city, Arkansas",29167,05,08440
"Gassville city, Arkansas",39115,05,26050
"Bono city, Arkansas",40455,05,07630
"Paris city, Arkansas",36144,05,53480
"Ratcliff city, Arkansas",34063,05,58160
"Dover city, Arkansas",37188,05,19600
"Russellville city, Arkansas",36562,05,61670
"Fordyce city, Arkansas",30613,05,24220
"Sparkman city, Arkansas",26979,05,65900
"Hughes city, Arkansas",18063,05,33760
"St. Francis city, Arkansas",31875,05,61970
"Cabot city, Arkansas",60591,05,10300
"Osceola city, Arkansas",31436,05,52580
"Leachville city, Arkansas",35462,05,39010
"El Dorado city, Arkansas",42595,05,21070
"Lincoln city, Arkansas",32361,05,39970
"Quitman city, Arkansas",42772,05,57950
"Mulberry city, Arkansas",35000,05,48200
"Mena city, Arkansas",35300,05,45170
"Norfork city, Arkansas",33750,05,50000
"England city, Arkansas",39318,05,21730
"Martinez city, California",107328,06,46114
"Pittsburg city, California",74459,06,57456
"Walnut Creek city, California",105948,06,83346
"Half Moon Bay city, California",134177,06,31708
"Los Banos city, California",62874,06,44028
"Daly City city, California",94550,06,17918
"Westmorland city, California",29730,06,84606
"Winfield city, Alabama",51518,01,82992
"Buckland city, Alaska",42500,02,09600
"Deering city, Alaska",42500,02,18510
"Nikolai city, Alaska",37500,02,54150
"Palmer city, Alaska",62339,02,58660
"Nunapitchuk city, Alaska",38036,02,56680
"Platinum city, Alaska",-666666666,02,61080
"Houston city, Alaska",52955,02,33800
"Bettles city, Alaska",-666666666,02,06630
"Koyukuk city, Alaska",18125,02,42050
"Utqiagvik city, Alaska",86413,02,81920
"Whale Pass city, Alaska",43304,02,84000
"North Pole city, Alaska",81042,02,55910
"Marshall city, Alaska",28393,02,47000
"Koyuk city, Alaska",36563,02,41940
"Gillett city, Arkansas",45313,05,26980
"Centerton city, Arkansas",75631,05,12820
"Norwalk city, California",70667,06,52526
"Santa Cruz city, California",77921,06,69112
"Ceres city, California",58667,06,12524
"Hawaiian Gardens city, California",49483,06,32506
"La Puente city, California",64592,06,40340
"Monterey Park city, California",61819,06,48914
"Paramount city, California",55670,06,55618
"San Fernando city, California",58425,06,66140
"Santa Monica city, California",96570,06,70000
"South El Monte city, California",52204,06,72996
"South Gate city, California",52321,06,73080
"South Pasadena city, California",104308,06,73220
"West Covina city, California",82938,06,84200
"West Hollywood city, California",74044,06,84410
"Garden Grove city, California",69278,06,29000
"Laguna Niguel city, California",108537,06,39248
"Yorba Linda city, California",129995,06,86832
"Wheatland city, California",75066,06,85012
"Santa Maria city, California",63341,06,69196
"Buellton city, California",93099,06,08758
"Guadalupe city, California",50864,06,31414
"Santa Barbara city, California",76606,06,69070
"Shasta Lake city, California",48902,06,71225
"Capitola city, California",71059,06,11040
"Mendota city, California",31237,06,46828
"Clayton city, California",157768,06,13882
"Concord city, California",89564,06,16000
"San Ramon city, California",160783,06,68378
"Amador City city, California",-666666666,06,01514
"Sutter Creek city, California",45147,06,77392
"Anderson city, California",42649,06,02042
"Redding city, California",54278,06,59920
"Placerville city, California",59247,06,57540
"Jackson city, California",53462,06,36980
"Plymouth city, California",64375,06,57834
"Bishop city, California",62067,06,06798
"Manteca city, California",72867,06,45484
"Ripon city, California",84313,06,61026
"San Jose city, California",109593,06,68000
"San Francisco city, California",112449,06,67000
"Santa Clara city, California",126006,06,69084
"Santee city, California",87098,06,70224
"Vista city, California",72125,06,82996
"Wales city, Alaska",31250,02,82860
"Pelican city, Alaska",55417,02,59650
"Nulato city, Alaska",46500,02,56350
"Homer city, Alaska",60993,02,33140
"Soldotna city, Alaska",60491,02,71640
"Kodiak city, Alaska",73310,02,40950
"Seldovia city, Alaska",68750,02,68340
"Whittier city, Alaska",59000,02,84510
"Tenakee Springs city, Alaska",55536,02,76260
"Fairbanks city, Alaska",62602,02,24230
"Bell Gardens city, California",42223,06,04996
"Beverly Hills city, California",106936,06,06308
"Covina city, California",70780,06,16742
"Downey city, California",75878,06,19766
"Glendale city, California",66130,06,30000
"Manhattan Beach city, California",153023,06,45400
"Maywood city, California",44241,06,46492
"Monrovia city, California",77111,06,48648
"Palmdale city, California",62865,06,55156
"Redondo Beach city, California",113499,06,60018
"San Marino city, California",166607,06,68224
"Santa Fe Springs city, California",68685,06,69154
"Sierra Madre city, California",100988,06,71806
"Needles city, California",33717,06,50734
"Redlands city, California",74839,06,59962
"Nevada City city, California",42059,06,50874
"Wasco city, California",39250,06,83542
"Camarillo city, California",93512,06,10046
"Moorpark city, California",107820,06,49138
"Simi Valley city, California",99151,06,72016
"Thousand Oaks city, California",109378,06,78582
"Lake Elsinore city, California",71476,06,39486
"La Quinta city, California",77839,06,40354
"Palm Springs city, California",53441,06,55254
"Reedley city, California",46490,06,60242
"Angels city, California",53622,06,02112
"Broomfield city, Colorado",96416,08,09280
"Northglenn city, Colorado",66300,08,54330
"Cherry Hills Village city, Colorado",250001,08,13845
"Wray city, Colorado",51375,08,86310
"Brighton city, Colorado",75355,08,08675
"Fort Lupton city, Colorado",63646,08,27700
"Longmont city, Colorado",74242,08,45970
"Cudahy city, California",46642,06,17498
"Gardena city, California",58447,06,28168
"Hawthorne city, California",54215,06,32548
"Hermosa Beach city, California",136702,06,33364
"Patterson city, California",69233,06,56112
"Riverbank city, California",70549,06,61068
"McFarland city, California",35346,06,44826
"Tehachapi city, California",54083,06,78092
"Rancho Mirage city, California",78682,06,59500
"Chula Vista city, California",81272,06,13392
"La Mesa city, California",66051,06,40004
"Gonzales city, California",65527,06,30392
"Marina city, California",64258,06,45778
"Vacaville city, California",87823,06,81554
"Dunsmuir city, California",34872,06,20242
"Weed city, California",27227,06,83850
"Dinuba city, California",44289,06,19318
"Woodlake city, California",40087,06,86300
"American Canyon city, California",101792,06,01640
"Folsom city, California",114405,06,24638
"Sacramento city, California",62335,06,64000
"Watsonville city, California",55470,06,83668
"Idaho Springs city, Colorado",43886,08,38370
"Evans city, Colorado",59527,08,25280
"Piedmont city, Alabama",39074,01,59640
"Huntsville city, Alabama",55305,01,37000
"Abbeville city, Alabama",36875,01,00124
"Salida city, Colorado",46875,08,67280
"Cripple Creek city, Colorado",35132,08,18530
"Apache Junction city, Arizona",45653,04,02830
"Peoria city, Arizona",75323,04,54050
"Page city, Arizona",65321,04,51810
"Cottonwood city, Arizona",42500,04,16410
"Chandler city, Arizona",82925,04,12000
"El Mirage city, Arizona",58216,04,22220
"Glendale city, Arizona",55020,04,27820
"Mesa city, Arizona",58181,04,46000
"Flagstaff city, Arizona",58748,04,23620
"Phoenix city, Arizona",57459,04,55000
"Williams city, Arizona",44375,04,83160
"Safford city, Arizona",50255,04,62000
"Show Low city, Arizona",46310,04,66470
"Maricopa city, Arizona",74515,04,44410
"Campbell city, California",124525,06,10345
"Cupertino city, California",171917,06,17610
"Gilroy city, California",101616,06,29504
"Chino Hills city, California",106347,06,13214
"Fontana city, California",72918,06,24680
"Rancho Cucamonga city, California",90953,06,59451
"Upland city, California",72782,06,81344
"Maricopa city, California",35893,06,45736
"Ridgecrest city, California",69577,06,60704
"Blue Lake city, California",53929,06,07162
"Ferndale city, California",50897,06,23910
"Antioch city, California",76601,06,02252
"Orinda city, California",223217,06,54232
"Aliceville city, Alabama",22692,01,01228
"Montgomery city, Alabama",48011,01,51000
"Brewton city, Alabama",42898,01,09208
"Oxford city, Alabama",57887,01,57576
"Prichard city, Alabama",29009,01,62496
"Satsuma city, Alabama",64348,01,68352
"Pleasant Grove city, Alabama",70526,01,61008
"Glencoe city, Alabama",60290,01,29992
"Hokes Bluff city, Alabama",49167,01,35392
"Arab city, Alabama",46517,01,02116
"Pell City city, Alabama",54674,01,58896
"Sheffield city, Alabama",34194,01,69648
"Evergreen city, Alabama",32602,01,24808
"East Brewton city, Alabama",36696,01,22216
"Auburn city, Alabama",47318,01,03076
"Opelika city, Alabama",48459,01,57048
"Geneva city, Alabama",42031,01,29464
"Brundidge city, Alabama",33795,01,10240
"Roanoke city, Alabama",42069,01,65040
"Grady city, Arkansas",16646,05,27790
"Stuttgart city, Arkansas",46227,05,67490
"Paragould city, Arkansas",45841,05,53390
"Ola city, Arkansas",24107,05,51560
"Clarkedale city, Arkansas",100833,05,14050
"Humnoke city, Arkansas",38125,05,33820
"Montrose city, Arkansas",25000,05,46670
"Wynne city, Arkansas",43442,05,77090
"Dumas city, Arkansas",35226,05,19990
"Horatio city, Arkansas",28826,05,33310
"Ash Flat city, Arkansas",25063,05,02470
"Wilmar city, Arkansas",38750,05,75860
"Wiederkehr Village city, Arkansas",90938,05,75570
"London city, Arkansas",38036,05,41270
"Morrilton city, Arkansas",33529,05,46970
"Hardy city, Arkansas",26071,05,29920
"Horseshoe Bend city, Arkansas",32255,05,33370
"Salesville city, Arkansas",35000,05,62240
"Malvern city, Arkansas",33549,05,43610
"Grannis city, Arkansas",35795,05,27970
"Atkins city, Arkansas",39091,05,02590
"Sheridan city, Arkansas",53253,05,63710
"Heber Springs city, Arkansas",42460,05,31090
"Waldron city, Arkansas",27465,05,72380
"Bridgeport city, Alabama",28568,01,09328
"Fayette city, Alabama",33472,01,25840
"Springville city, Alabama",83488,01,72600
"Jemison city, Alabama",46328,01,38608
"Henagar city, Alabama",39506,01,34096
"Indian Springs Village city, Alabama",119091,01,37465
"Center Point city, Alabama",43515,01,13264
"Thomasville city, Alabama",40276,01,75960
"Hanceville city, Alabama",32668,01,32968
"Hartselle city, Alabama",59697,01,33448
"Demopolis city, Alabama",27279,01,20296
"Ogden city, Arkansas",31250,05,51350
"Patterson city, Arkansas",24896,05,53990
"Peach Orchard city, Arkansas",49375,05,54140
