NAME,B19013_001E,state,place
"Kaltag city, Alaska",68125,02,37430
"Kasaan city, Alaska",-666666666,02,37650
"Kenai city, Alaska",87083,02,38420
"Ketchikan city, Alaska",85275,02,38970
"Kiana city, Alaska",68333,02,39300
"King Cove city, Alaska",61645,02,39410
"Kivalina city, Alaska",72589,02,39960
"Klawock city, Alaska",57344,02,40400
"Kobuk city, Alaska",37917,02,40840
"Kodiak city, Alaska",90292,02,40950
"Kotlik city, Alaska",58043,02,41720
"Kotzebue city, Alaska",110357,02,41830
"Koyuk city, Alaska",36563,02,41940
"Koyukuk city, Alaska",-666666666,02,42050
"Kupreanof city, Alaska",-666666666,02,42160
"Kwethluk city, Alaska",51917,02,42380
"Larsen Bay city, Alaska",37188,02,43040
"Lower Kalskag city, Alaska",30500,02,45460
"McGrath city, Alaska",59063,02,46010
"Manokotak city, Alaska",50625,02,46890
"Marshall city, Alaska",52083,02,47000
"Mekoryuk city, Alaska",28542,02,47990
"Mountain Village city, Alaska",65078,02,51180
"Napakiak city, Alaska",27143,02,52390
"Napaskiak city, Alaska",55000,02,52720
"Nenana city, Alaska",57446,02,53050
"Newhalen city, Alaska",106250,02,53270
"New Stuyahok city, Alaska",66250,02,53710
"Nightmute city, Alaska",38929,02,53930
"Nikolai city, Alaska",-666666666,02,54150
"Nome city, Alaska",113646,02,54920
"Nondalton city, Alaska",57500,02,55030
"Noorvik city, Alaska",63750,02,55140
"North Pole city, Alaska",92273,02,55910
"Nuiqsut city, Alaska",78438,02,56320
"Nulato city, Alaska",53021,02,56350
"Nunam Iqua city, Alaska",-666666666,02,56600
"Nunapitchuk city, Alaska",43438,02,56680
"Old Harbor city, Alaska",30000,02,57340
"Ouzinkie city, Alaska",-666666666,02,58550
"Palmer city, Alaska",72201,02,58660
"Pelican city, Alaska",63500,02,59650
"Pilot Point city, Alaska",-666666666,02,60640
"Pilot Station city, Alaska",45000,02,60750
"Platinum city, Alaska",-666666666,02,61080
"Point Hope city, Alaska",74844,02,61630
"Port Alexander city, Alaska",57813,02,62510
"Port Heiden city, Alaska",61250,02,63390
"Port Lions city, Alaska",46250,02,63610
"Quinhagak city, Alaska",50208,02,64600
"Ruby city, Alaska",-666666666,02,65590
"Russian Mission city, Alaska",42857,02,65700
"St. George city, Alaska",-666666666,02,65800
"St. Mary's city, Alaska",53750,02,66140
"St. Michael city, Alaska",53750,02,66360
"St. Paul city, Alaska",158438,02,66470
"Sand Point city, Alaska",81563,02,67020
"Savoonga city, Alaska",53750,02,67460
"Saxman city, Alaska",51250,02,67570
"Scammon Bay city, Alaska",41607,02,67680
"Selawik city, Alaska",52500,02,68230
"Seldovia city, Alaska",89583,02,68340
"Seward city, Alaska",85481,02,68560
"Shageluk city, Alaska",-666666666,02,68670
"Shaktoolik city, Alaska",80417,02,68890
"Shishmaref city, Alaska",61458,02,69770
"Shungnak city, Alaska",78750,02,70100
"Soldotna city, Alaska",56280,02,71640
"Stebbins city, Alaska",48056,02,72960
"Tanana city, Alaska",83036,02,75160
"Teller city, Alaska",54375,02,75930
"Tenakee Springs city, Alaska",54375,02,76260
"Thorne Bay city, Alaska",61250,02,77140
"Togiak city, Alaska",57083,02,77690
"Toksook Bay city, Alaska",57083,02,78240
"Unalakleet city, Alaska",87292,02,80660
"Unalaska city, Alaska",131964,02,80770
"Upper Kalskag city, Alaska",47917,02,81320
"Utqiaġvik city, Alaska",115313,02,81920
"Valdez city, Alaska",99271,02,82200
"Wainwright city, Alaska",93750,02,82750
"Wales city, Alaska",37188,02,82860
"Wasilla city, Alaska",67234,02,83080
"Whale Pass city, Alaska",34821,02,84000
"White Mountain city, Alaska",62500,02,84070
"Whittier city, Alaska",62500,02,84510
"Apache Junction city, Arizona",60975,04,02830
"Avondale city, Arizona",86123,04,04720
"Benson city, Arizona",49346,04,05770
"Bisbee city, Arizona",47613,04,06260
"Buckeye city, Arizona",99486,04,07940
"Bullhead City city, Arizona",50556,04,08220
"Casa Grande city, Arizona",69983,04,10530
"Chandler city, Arizona",108095,04,12000
"Coolidge city, Arizona",67023,04,15500
"Cottonwood city, Arizona",48448,04,16410
"Douglas city, Arizona",42019,04,20050
"El Mirage city, Arizona",78050,04,22220
"Eloy city, Arizona",55736,04,22360
"Flagstaff city, Arizona",71512,04,23620
"Glendale city, Arizona",73530,04,27820
"Globe city, Arizona",69170,04,28030
"Goodyear city, Arizona",103319,04,28380
"Holbrook city, Arizona",56502,04,33280
"Kingman city, Arizona",61792,04,37620
"Lake Havasu City city, Arizona",70148,04,39370
"Litchfield Park city, Arizona",126250,04,41330
"Maricopa city, Arizona",96391,04,44410
"Mesa city, Arizona",82752,04,46000
"Nogales city, Arizona",43214,04,49640
"Page city, Arizona",88826,04,51810
"Peoria city, Arizona",95815,04,54050
"Phoenix city, Arizona",81332,04,55000
"Prescott city, Arizona",70874,04,57380
"Safford city, Arizona",65647,04,62000
"St. Johns city, Arizona",131968,04,62350
"San Luis city, Arizona",59400,04,63470
"Scottsdale city, Arizona",110886,04,65000
"Sedona city, Arizona",73738,04,65350
"Show Low city, Arizona",60368,04,66470
"Sierra Vista city, Arizona",70291,04,66820
"Somerton city, Arizona",74015,04,68080
"South Tucson city, Arizona",33598,04,68850
"Surprise city, Arizona",96711,04,71510
"Tempe city, Arizona",79663,04,73000
"Tolleson city, Arizona",59626,04,74190
"Tombstone city, Arizona",34901,04,74400
"Tucson city, Arizona",57073,04,77000
"Willcox city, Arizona",43929,04,83090
"Williams city, Arizona",76136,04,83160
"Winslow city, Arizona",58346,04,83930
"Yuma city, Arizona",65482,04,85540
"Adona city, Arkansas",62750,05,00250
"Alexander city, Arkansas",57250,05,00580
"Alma city, Arkansas",68562,05,00970
"Altheimer city, Arkansas",42663,05,01150
"Altus city, Arkansas",47500,05,01210
"Amity city, Arkansas",38542,05,01360
"Arkadelphia city, Arkansas",48657,05,01870
"Arkansas City city, Arkansas",41900,05,01990
"Ashdown city, Arkansas",55625,05,02380
"Ash Flat city, Arkansas",41667,05,02470
"Atkins city, Arkansas",61908,05,02590
"Augusta city, Arkansas",50575,05,02740
"Austin city, Arkansas",113764,05,02860
"Bald Knob city, Arkansas",48355,05,03280
"Barling city, Arkansas",54387,05,03640
"Batesville city, Arkansas",51856,05,04030
"Bay city, Arkansas",59769,05,04180
"Bearden city, Arkansas",29750,05,04420
"Beebe city, Arkansas",59476,05,04600
"Bella Vista city, Arkansas",88055,05,04840
"Belleville city, Arkansas",66401,05,04960
"Benton city, Arkansas",72876,05,05290
"Bentonville city, Arkansas",112792,05,05320
"Berryville city, Arkansas",42283,05,05560
"Black Rock city, Arkansas",52019,05,06700
"Blevins city, Arkansas",50972,05,07030
"Blytheville city, Arkansas",47865,05,07330
"Bonanza city, Arkansas",63631,05,07540
"Bono city, Arkansas",56098,05,07630
"Booneville city, Arkansas",50459,05,07720
"Bradford city, Arkansas",33977,05,08260
"Bradley city, Arkansas",30907,05,08290
"Branch city, Arkansas",37500,05,08440
"Briarcliff city, Arkansas",61875,05,08665
"Brinkley city, Arkansas",38996,05,08950
"Brookland city, Arkansas",57308,05,09100
"Bryant city, Arkansas",83024,05,09460
"Buckner city, Arkansas",95729,05,09550
"Bull Shoals city, Arkansas",41976,05,09790
"Cabot city, Arkansas",75000,05,10300
"Calico Rock city, Arkansas",26655,05,10570
"Calion city, Arkansas",41417,05,10600
"Camden city, Arkansas",49361,05,10720
"Cammack Village city, Arkansas",101250,05,10780
"Campbell Station city, Arkansas",61875,05,10900
"Caraway city, Arkansas",38558,05,11410
"Carlisle city, Arkansas",41713,05,11500
"Carthage city, Arkansas",-666666666,05,11830
"Cave City city, Arkansas",49800,05,12280
"Cave Springs city, Arkansas",146473,05,12340
"Cedarville city, Arkansas",59740,05,12520
"Centerton city, Arkansas",115713,05,12820
"Charleston city, Arkansas",56600,05,13300
"Cherokee Village city, Arkansas",37326,05,13450
"Cherry Valley city, Arkansas",31563,05,13540
"Chidester city, Arkansas",24265,05,13750
"Clarendon city, Arkansas",33818,05,13990
"Clarkedale city, Arkansas",130625,05,14050
"Clarksville city, Arkansas",37373,05,14140
"Clinton city, Arkansas",42946,05,14260
"Coal Hill city, Arkansas",39148,05,14500
"Colt city, Arkansas",22188,05,14950
"Conway city, Arkansas",63004,05,15190
"Corning city, Arkansas",50408,05,15460
"Cotter city, Arkansas",35792,05,15490
"Cotton Plant city, Arkansas",11790,05,15550
"Crossett city, Arkansas",44672,05,16240
"Cushman city, Arkansas",43500,05,16930
"Danville city, Arkansas",64420,05,17320
"Dardanelle city, Arkansas",51040,05,17380
"Decatur city, Arkansas",45179,05,17740
"Delight city, Arkansas",36094,05,18100
"De Queen city, Arkansas",52522,05,18490
"Dermott city, Arkansas",27212,05,18520
"Des Arc city, Arkansas",30921,05,18550
"De Valls Bluff city, Arkansas",27361,05,18640
"DeWitt city, Arkansas",47798,05,18790
"Diamond City city, Arkansas",45966,05,18850
"Diaz city, Arkansas",49120,05,18940
"Dierks city, Arkansas",22188,05,18970
"Dover city, Arkansas",32332,05,19600
"Dumas city, Arkansas",34787,05,19990
"Dyer city, Arkansas",94327,05,20200
"Earle city, Arkansas",32197,05,20320
"Elaine city, Arkansas",29792,05,20950
"El Dorado city, Arkansas",49244,05,21070
"Elkins city, Arkansas",81789,05,21190
"Elm Springs city, Arkansas",131739,05,21430
"Emmet city, Arkansas",56016,05,21610
"England city, Arkansas",46544,05,21730
"Eudora city, Arkansas",28563,05,22180
"Eureka Springs city, Arkansas",38425,05,22240
"Evening Shade city, Arkansas",33281,05,22360
"Fairfield Bay city, Arkansas",56594,05,22660
"Farmington city, Arkansas",90469,05,23170
"Fayetteville city, Arkansas",62695,05,23290
"Fifty-Six city, Arkansas",54375,05,23680
"Fisher city, Arkansas",38750,05,23800
"Flippin city, Arkansas",43555,05,24010
"Fordyce city, Arkansas",38079,05,24220
"Foreman city, Arkansas",42083,05,24250
"Forrest City city, Arkansas",35689,05,24430
"Fort Smith city, Arkansas",54816,05,24550
"Fouke city, Arkansas",41600,05,24640
"Gassville city, Arkansas",38750,05,26050
"Gentry city, Arkansas",69779,05,26290
"Gillett city, Arkansas",67321,05,26980
"Gilmore city, Arkansas",39583,05,27040
"Glenwood city, Arkansas",33500,05,27310
"Gosnell city, Arkansas",61130,05,27700
"Gould city, Arkansas",32805,05,27730
"Grady city, Arkansas",46250,05,27790
"Grannis city, Arkansas",75132,05,27970
"Gravette city, Arkansas",68214,05,28360
"Greenbrier city, Arkansas",57214,05,28510
"Green Forest city, Arkansas",49918,05,28600
"Greenland city, Arkansas",69821,05,28660
"Greenway city, Arkansas",39375,05,28720
"Greenwood city, Arkansas",66844,05,28780
"Greers Ferry city, Arkansas",57235,05,28810
"Grubbs city, Arkansas",78750,05,29020
"Gurdon city, Arkansas",47587,05,29200
"Guy city, Arkansas",75592,05,29230
"Hackett city, Arkansas",44081,05,29290
"Hamburg city, Arkansas",34234,05,29500
"Hampton city, Arkansas",46458,05,29650
"Hardy city, Arkansas",26932,05,29920
"Harrisburg city, Arkansas",48047,05,30400
"Harrison city, Arkansas",44056,05,30460
"Hartford city, Arkansas",45341,05,30490
"Hartman city, Arkansas",36667,05,30520
"Haskell city, Arkansas",85758,05,30640
"Havana city, Arkansas",53000,05,30790
"Hazen city, Arkansas",49225,05,30940
"Heber Springs city, Arkansas",50636,05,31090
"Helena-West Helena city, Arkansas",36019,05,31190
"Hermitage city, Arkansas",23047,05,31540
"Hickory Ridge city, Arkansas",31250,05,31900
"Highland city, Arkansas",49063,05,32257
"Holiday Island city, Arkansas",53391,05,32650
"Holland city, Arkansas",45375,05,32710
"Holly Grove city, Arkansas",36333,05,32800
"Hope city, Arkansas",37500,05,33190
"Horatio city, Arkansas",45750,05,33310
"Horseshoe Bend city, Arkansas",46080,05,33370
"Hot Springs city, Arkansas",47760,05,33400
"Hoxie city, Arkansas",35268,05,33580
"Hughes city, Arkansas",43250,05,33760
"Humnoke city, Arkansas",42813,05,33820
"Humphrey city, Arkansas",17969,05,33850
"Huntington city, Arkansas",35833,05,33940
"Huntsville city, Arkansas",57813,05,33970
"Huttig city, Arkansas",55000,05,34090
"Jacksonville city, Arkansas",49666,05,34750
"Jasper city, Arkansas",30929,05,34900
"Johnson city, Arkansas",95844,05,35500
"Joiner city, Arkansas",26029,05,35650
"Jonesboro city, Arkansas",55424,05,35710
"Judsonia city, Arkansas",43279,05,36040
"Junction City city, Arkansas",-666666666,05,36130
"Keiser city, Arkansas",56667,05,36310
"Kensett city, Arkansas",31207,05,36430
"Kibler city, Arkansas",58500,05,36670
"Kingsland city, Arkansas",27500,05,36880
"Knobel city, Arkansas",98242,05,37240
"Lake City city, Arkansas",60273,05,37780
"Lakeview city, Arkansas",66786,05,38050
"Lake View city, Arkansas",27857,05,38110
"Lake Village city, Arkansas",41434,05,38170
"Lamar city, Arkansas",50568,05,38290
"Lavaca city, Arkansas",80924,05,38890
"Leachville city, Arkansas",51406,05,39010
"Lepanto city, Arkansas",44271,05,39370
"Leslie city, Arkansas",21667,05,39460
"Lewisville city, Arkansas",24688,05,39640
"Lincoln city, Arkansas",68333,05,39970
"Little Flock city, Arkansas",60878,05,40120
"Little Rock city, Arkansas",63003,05,41000
"Lockesburg city, Arkansas",57083,05,41090
"London city, Arkansas",49688,05,41270
"Lonoke city, Arkansas",47524,05,41420
"Lowell city, Arkansas",95527,05,41720
"Luxora city, Arkansas",-666666666,05,42170
"McCrory city, Arkansas",43516,05,42500
"McGehee city, Arkansas",36875,05,42770
"McNeil city, Arkansas",37895,05,43100
"McRae city, Arkansas",35132,05,43220
"Madison city, Arkansas",55893,05,43280
"Magazine city, Arkansas",54286,05,43310
"Magnolia city, Arkansas",56127,05,43460
"Malvern city, Arkansas",46250,05,43610
"Mammoth Spring city, Arkansas",32863,05,43670
"Manila city, Arkansas",55792,05,43820
"Mansfield city, Arkansas",53068,05,43880
"Marianna city, Arkansas",20138,05,44120
"Marion city, Arkansas",78330,05,44180
"Marked Tree city, Arkansas",45656,05,44210
"Marmaduke city, Arkansas",51250,05,44240
"Marshall city, Arkansas",28021,05,44300
"Marvell city, Arkansas",51875,05,44420
"Maumelle city, Arkansas",103333,05,44600
"Mayflower city, Arkansas",75682,05,44750
"Melbourne city, Arkansas",39469,05,45080
"Mena city, Arkansas",47428,05,45170
"Mineral Springs city, Arkansas",52031,05,46040
"Mitchellville city, Arkansas",40313,05,46190
"Monette city, Arkansas",54167,05,46400
"Monticello city, Arkansas",27238,05,46580
"Montrose city, Arkansas",43438,05,46670
"Morrilton city, Arkansas",47572,05,46970
"Mountainburg city, Arkansas",53068,05,47300
"Mountain Home city, Arkansas",41274,05,47390
"Mountain Pine city, Arkansas",49013,05,47450
"Mountain View city, Arkansas",29172,05,47540
"Mount Ida city, Arkansas",37045,05,47690
"Mulberry city, Arkansas",50428,05,48200
"Murfreesboro city, Arkansas",53264,05,48290
"Nashville city, Arkansas",41142,05,48560
"Newark city, Arkansas",40417,05,49010
"Newport city, Arkansas",34764,05,49580
"Norfork city, Arkansas",32167,05,50000
"Norphlet city, Arkansas",51705,05,50060
"North Little Rock city, Arkansas",52707,05,50450
"Ogden city, Arkansas",-666666666,05,51350
"Ola city, Arkansas",32679,05,51560
"Oppelo city, Arkansas",65521,05,52430
"Osceola city, Arkansas",46202,05,52580
"Oxford city, Arkansas",51591,05,52880
"Ozark city, Arkansas",47686,05,52970
"Palestine city, Arkansas",36090,05,53150
"Pangburn city, Arkansas",31791,05,53240
"Paragould city, Arkansas",56980,05,53390
"Paris city, Arkansas",51416,05,53480
"Parkdale city, Arkansas",29167,05,53510
"Parkin city, Arkansas",23942,05,53600
"Patterson city, Arkansas",42250,05,53990
"Peach Orchard city, Arkansas",-666666666,05,54140
"Pea Ridge city, Arkansas",95521,05,54200
"Perryville city, Arkansas",57400,05,54710
"Piggott city, Arkansas",44468,05,55130
"Pine Bluff city, Arkansas",42718,05,55310
"Plainview city, Arkansas",45329,05,55970
"Plumerville city, Arkansas",42552,05,56480
"Pocahontas city, Arkansas",44216,05,56540
"Pollard city, Arkansas",44167,05,56600
"Portland city, Arkansas",46346,05,56750
"Pottsville city, Arkansas",68558,05,56990
"Prairie Grove city, Arkansas",70701,05,57170
"Prescott city, Arkansas",48307,05,57260
"Quitman city, Arkansas",35156,05,57950
"Ratcliff city, Arkansas",48125,05,58160
"Rector city, Arkansas",47760,05,58490
"Redfield city, Arkansas",71696,05,58580
"Reyno city, Arkansas",56492,05,59180
"Rison city, Arkansas",35855,05,59480
"Rockport city, Arkansas",68750,05,60020
"Rogers city, Arkansas",86728,05,60410
"Russellville city, Arkansas",50877,05,61670
"St. Francis city, Arkansas",37188,05,61970
"Salem city, Arkansas",40833,05,62150
"Salesville city, Arkansas",38750,05,62240
"Scranton city, Arkansas",83125,05,62960
"Searcy city, Arkansas",52170,05,63020
"Shannon Hills city, Arkansas",71318,05,63470
"Sheridan city, Arkansas",62453,05,63710
"Sherwood city, Arkansas",81328,05,63800
"Siloam Springs city, Arkansas",72065,05,64370
"Smackover city, Arkansas",55995,05,64730
"Southside city, Arkansas",65655,05,65630
"Sparkman city, Arkansas",39063,05,65900
"Springdale city, Arkansas",69787,05,66080
"Stamps city, Arkansas",37297,05,66320
"Star City city, Arkansas",51051,05,66440
"Stephens city, Arkansas",61518,05,66860
"Strong city, Arkansas",36063,05,67370
"Stuttgart city, Arkansas",49399,05,67490
"Sulphur Springs city, Arkansas",41324,05,67760
"Summit city, Arkansas",-666666666,05,67940
"Swifton city, Arkansas",58000,05,68360
"Taylor city, Arkansas",64659,05,68660
"Texarkana city, Arkansas",45835,05,68810
