NAME,B19013_001E,state,place
"Stevens Point city, Wisconsin",41312.0,55,77200
"Ladysmith city, Wisconsin",35606.0,55,40850
"Hurley city, Wisconsin",33098.0,55,36525
"Montreal city, Wisconsin",43125.0,55,54075
"Milwaukee city, Wisconsin",35958.0,55,53000
"Brillion city, Wisconsin",61655.0,55,09725
"Mosinee city, Wisconsin",58971.0,55,54500
"Elkhorn city, Wisconsin",53724.0,55,23300
"Buffalo City city, Wisconsin",45769.0,55,11062
"Madison city, Wisconsin",54896.0,55,48000
"Waupaca city, Wisconsin",41897.0,55,84375
"Greenfield city, Wisconsin",51149.0,55,31175
"Brodhead city, Wisconsin",40767.0,55,09925
"Seymour city, Wisconsin",39214.0,55,72725
"Worland city, Wyoming",41523.0,56,84925
"Green River city, Wyoming",72656.0,56,33740
"Cody city, Wyoming",53944.0,56,15760
"Torrington city, Wyoming",40911.0,56,77530
"Evanston city, Wyoming",50604.0,56,25620
"Rock Springs city, Wyoming",69667.0,56,67235
"Sheridan city, Wyoming",49154.0,56,69845
"Cudahy city, Wisconsin",46476.0,55,17975
"Galesville city, Wisconsin",49265.0,55,28200
"Onalaska city, Wisconsin",53737.0,55,59925
"Ashland city, Wisconsin",38882.0,55,03225
"Stoughton city, Wisconsin",59657.0,55,77675
"Cuba City city, Wisconsin",49458.0,55,17950
"Wautoma city, Wisconsin",26875.0,55,84625
"New Richmond city, Wisconsin",53265.0,55,57100
"Hudson city, Wisconsin",62273.0,55,36250
"Mondovi city, Wisconsin",42050.0,55,53600
"Arcadia city, Wisconsin",42546.0,55,02500
"Whitehall city, Wisconsin",45417.0,55,86725
"Whitewater city, Wisconsin",30173.0,55,86925
"Montello city, Wisconsin",38710.0,55,53875
"Schofield city, Wisconsin",45530.0,55,72150
"Hayward city, Wisconsin",30074.0,55,33450
"Monroe city, Wisconsin",39698.0,55,53750
"Independence city, Wisconsin",38382.0,55,36800
"Platteville city, Wisconsin",41583.0,55,63250
"Fort Atkinson city, Wisconsin",50072.0,55,26675
"Jefferson city, Wisconsin",47817.0,55,37900
"Neenah city, Wisconsin",54134.0,55,55750
"Two Rivers city, Wisconsin",40419.0,55,81325
"Glenwood City city, Wisconsin",41958.0,55,29625
"Oconto Falls city, Wisconsin",44120.0,55,59400
"Superior city, Wisconsin",40198.0,55,78650
"River Falls city, Wisconsin",48936.0,55,68275
"Pewaukee city, Wisconsin",83232.0,55,62240
"Wausau city, Wisconsin",41575.0,55,84475
"Oconto city, Wisconsin",42563.0,55,59350
"Kemmerer city, Wyoming",64234.0,56,42005
"Buffalo city, Wyoming",49469.0,56,10685
"Black River Falls city, Wisconsin",49094.0,55,07900
"New Lisbon city, Wisconsin",43672.0,55,56900
"Juneau city, Wisconsin",47059.0,55,38675
"Watertown city, Wisconsin",49442.0,55,83975
"Oshkosh city, Wisconsin",42650.0,55,60500
"Greenwood city, Wisconsin",44028.0,55,31575
"Owen city, Wisconsin",31250.0,55,60825
"Thorp city, Wisconsin",37500.0,55,79625
"Reedsburg city, Wisconsin",46833.0,55,66800
"Blair city, Wisconsin",43333.0,55,08075
"Racine city, Wisconsin",41455.0,55,66000
"Alma city, Wisconsin",39239.0,55,01225
"Oconomowoc city, Wisconsin",70600.0,55,59250
"Amery city, Wisconsin",38673.0,55,01725
"Evansville city, Wisconsin",57273.0,55,24550
"Kewaunee city, Wisconsin",50048.0,55,39350
"Gillett city, Wisconsin",41415.0,55,29050
"Manitowoc city, Wisconsin",40076.0,55,48500
"New Holstein city, Wisconsin",48827.0,55,56800
"Cumberland city, Wisconsin",41544.0,55,18025
"Darlington city, Wisconsin",47326.0,55,18875
"Elroy city, Wisconsin",37708.0,55,23800
"Oak Creek city, Wisconsin",65319.0,55,58800
"Adams city, Wisconsin",28341.0,55,00275
"Mauston city, Wisconsin",41660.0,55,50025
"Green Lake city, Wisconsin",44861.0,55,31300
"Sparta city, Wisconsin",45234.0,55,75325
"Tomah city, Wisconsin",40750.0,55,80075
"Shawano city, Wisconsin",40847.0,55,72925
"Muskego city, Wisconsin",83125.0,55,55275
"Rawlins city, Wyoming",56838.0,56,63900
"Riverton city, Wyoming",46222.0,56,66220
"Douglas city, Wyoming",60060.0,56,21125
"Chilton city, Wisconsin",47955.0,55,14475
"Glendale city, Wisconsin",62127.0,55,29400
"Marinette city, Wisconsin",35954.0,55,49300
"Clintonville city, Wisconsin",36600.0,55,15725
"Marion city, Wisconsin",36786.0,55,49400
"Manawa city, Wisconsin",49635.0,55,48350
"Rice Lake city, Wisconsin",36147.0,55,67350
"Barron city, Wisconsin",47375.0,55,04875
"Chetek city, Wisconsin",36234.0,55,14325
"Centerville city, Missouri",32250.0,29,12718
"Burlington Junction city, Missouri",39375.0,29,09838
"Atlanta city, Missouri",35375.0,29,02422
"Boonville city, Missouri",34705.0,29,07318
"Concordia city, Missouri",51031.0,29,16102
"Higginsville city, Missouri",44542.0,29,31960
"Mayview city, Missouri",33906.0,29,46964
"Waverly city, Missouri",34821.0,29,77866
"California city, Missouri",37083.0,29,10468
"Ellington city, Missouri",28875.0,29,21844
"Browning city, Missouri",29375.0,29,08884
"Greencastle city, Missouri",30750.0,29,29116
"Urbana city, Missouri",24861.0,29,75310
"West Plains city, Missouri",32250.0,29,78928
"Alexandria city, Missouri",27083.0,29,00604
"Ellsinore city, Missouri",28125.0,29,21916
"Carthage city, Missouri",34678.0,29,11656
"Lake Waukomis city, Missouri",78542.0,29,40322
"Clarksburg city, Missouri",31875.0,29,14140
"Wayland city, Missouri",34000.0,29,77920
"Highlandville city, Missouri",44896.0,29,32068
"Fairfax city, Missouri",39167.0,29,23266
"Westboro city, Missouri",40625.0,29,78622
"St. Martins city, Missouri",69167.0,29,65018
"Taos city, Missouri",70156.0,29,72304
"Weldon Spring city, Missouri",95000.0,29,78314
"Stewartsville city, Missouri",43313.0,29,70738
"Grain Valley city, Missouri",56009.0,29,28090
"Stoutland city, Missouri",36667.0,29,71008
"Schell City city, Missouri",30278.0,29,66134
"Camden city, Missouri",36042.0,29,10738
"Henrietta city, Missouri",32000.0,29,31654
"Ballwin city, Missouri",87373.0,29,03160
"Berkeley city, Missouri",33776.0,29,04906
"Bridgeton city, Missouri",45858.0,29,08398
"Des Peres city, Missouri",117109.0,29,19270
"Edmundson city, Missouri",32750.0,29,21376
"Fenton city, Missouri",89205.0,29,23950
"Frontenac city, Missouri",127500.0,29,26110
"Oakland city, Missouri",105125.0,29,53750
"Jennings city, Missouri",29393.0,29,37178
"Maryland Heights city, Missouri",58911.0,29,46586
"Normandy city, Missouri",28983.0,29,52796
"Olivette city, Missouri",72049.0,29,54650
"Hamilton city, Montana",27907.0,30,33775
"Baker city, Montana",48929.0,30,03475
"Bozeman city, Montana",45729.0,30,08950
"Sidney city, Montana",56034.0,30,67900
"Chinook city, Montana",41974.0,30,14575
"Billings city, Montana",51012.0,30,06550
"Lewistown city, Montana",35990.0,30,43375
"Tekamah city, Nebraska",48015.0,31,48515
"David City city, Nebraska",46336.0,31,12315
"Wisner city, Nebraska",45052.0,31,53450
"Hornell city, New York",38598.0,36,35672
"Corning city, New York",51022.0,36,18256
"Tonawanda city, New York",44805.0,36,74166
"Troy city, New York",38954.0,36,75484
"Glen Cove city, New York",68362.0,36,29113
"Poughkeepsie city, New York",38919.0,36,59641
"Oneonta city, New York",40186.0,36,54881
"Watertown city, New York",41414.0,36,78608
"Oneida city, New York",46149.0,36,54837
"Cortland city, New York",40025.0,36,18388
"Syracuse city, New York",31881.0,36,73000
"Schenectady city, New York",40755.0,36,65508
"Fulton city, New York",36126.0,36,27815
"Mechanicville city, New York",41042.0,36,46360
"Lockport city, New York",41298.0,36,43082
"Yonkers city, New York",59049.0,36,84000
"Randleman city, North Carolina",33512.0,37,55080
"Wilson city, North Carolina",38497.0,37,74540
"Sanford city, North Carolina",41638.0,37,59280
"Hickory city, North Carolina",43338.0,37,31060
"Hamlet city, North Carolina",36165.0,37,29160
"Creedmoor city, North Carolina",59792.0,37,15320
"Dunn city, North Carolina",29364.0,37,18320
"Havelock city, North Carolina",47208.0,37,30120
"Wilmington city, North Carolina",42128.0,37,74440
"Reidsville city, North Carolina",35617.0,37,55900
"Raeford city, North Carolina",24599.0,37,54580
"Kannapolis city, North Carolina",42854.0,37,35200
"Clinton city, North Carolina",31997.0,37,13240
"Newton city, North Carolina",29928.0,37,47000
"Boiling Spring Lakes city, North Carolina",41880.0,37,06760
"Manvel city, North Dakota",61375.0,38,50420
"Niagara city, North Dakota",47500.0,38,56780
"Egeland city, North Dakota",36000.0,38,22540
"Hettinger city, North Dakota",56071.0,38,37700
"New Town city, North Dakota",54038.0,38,56740
"Hoople city, North Dakota",56250.0,38,38780
"Prairie Rose city, North Dakota",108750.0,38,64320
"Sharon city, North Dakota",33125.0,38,71940
"Bismarck city, North Dakota",58901.0,38,07200
"McVille city, North Dakota",46042.0,38,49580
"Conway city, North Dakota",7083.0,38,15820
"Clifford city, North Dakota",,38,14740
"Casselton city, North Dakota",63958.0,38,12700
"Riverdale city, North Dakota",49375.0,38,66980
"Hampden city, North Dakota",68750.0,38,34860
"Sawyer city, North Dakota",63750.0,38,70980
"Cando city, North Dakota",48125.0,38,11860
"Wyndmere city, North Dakota",45833.0,38,87740
"Medora city, North Dakota",49018.0,38,51900
"LaMoure city, North Dakota",52143.0,38,44540
"Flasher city, North Dakota",58125.0,38,26660
"Hebron city, North Dakota",57917.0,38,36860
"Ross city, North Dakota",13365.0,38,68540
"Crystal city, North Dakota",51563.0,38,17060
"Glenburn city, North Dakota",60625.0,38,30580
"St. Thomas city, North Dakota",44821.0,38,70260
"Walhalla city, North Dakota",36685.0,38,82980
"Newburg city, North Dakota",59028.0,38,56020
"Sherwood city, North Dakota",48750.0,38,72540
"Wolford city, North Dakota",43750.0,38,87180
"Loma city, North Dakota",-666666666.0,38,47660
"Nekoma city, North Dakota",97813.0,38,55740
"Ambrose city, North Dakota",,38,01860
"Karlsruhe city, North Dakota",69750.0,38,41380
"Upham city, North Dakota",33438.0,38,80860
"Bucyrus city, North Dakota",60000.0,38,10300
"Crosby city, North Dakota",47232.0,38,16940
"Almont city, North Dakota",55625.0,38,01700
"New Salem city, North Dakota",50750.0,38,56700
"Parshall city, North Dakota",60962.0,38,60940
"Plaza city, North Dakota",44750.0,38,62980
"Bathgate city, North Dakota",45893.0,38,05260
"Langdon city, North Dakota",60500.0,38,44780
"Glen Ullin city, North Dakota",48839.0,38,30860
"Reeder city, North Dakota",38125.0,38,65900
"Courtenay city, North Dakota",97917.0,38,16380
"Pick City city, North Dakota",38472.0,38,62260
"Minot city, North Dakota",60721.0,38,53380
"Brinsmade city, North Dakota",,38,09460
"Warwick city, North Dakota",45417.0,38,83580
"Fairdale city, North Dakota",45625.0,38,25180
"Fessenden city, North Dakota",55909.0,38,26180
"Golden Valley city, North Dakota",58750.0,38,31180
"North River city, North Dakota",114375.0,38,58120
"West Carrollton city, Ohio",38399.0,39,83090
"Defiance city, Ohio",44393.0,39,21308
"Upper Sandusky city, Ohio",35941.0,39,79044
"Wyoming city, Ohio",110533.0,39,86730
"Conneaut city, Ohio",33396.0,39,18350
"Forest Park city, Ohio",48597.0,39,27706
"Springdale city, Ohio",49248.0,39,74104
"Ashland city, Ohio",39670.0,39,02568
"Bedford city, Ohio",39626.0,39,04878
"Brecksville city, Ohio",100589.0,39,08364
"East Cleveland city, Ohio",19592.0,39,23380
"Mayfield Heights city, Ohio",45071.0,39,48482
"Olmsted Falls city, Ohio",67672.0,39,58422
"Parma Heights city, Ohio",43464.0,39,61028
"Barberton city, Ohio",37717.0,39,03828
"Louisville city, Ohio",48827.0,39,45094
"Orrville city, Ohio",44293.0,39,58828
"Urbana city, Ohio",36942.0,39,79072
"Newark city, Ohio",37025.0,39,54040
"Pataskala city, Ohio",68361.0,39,61112
"Canton city, Ohio",29418.0,39,12000
"Fairlawn city, Ohio",63936.0,39,26166
"Munroe Falls city, Ohio",63697.0,39,53312
"Stow city, Ohio",65385.0,39,74944
"Marietta city, Ohio",32455.0,39,47628
"Kirtland city, Ohio",90000.0,39,40642
"Reynoldsburg city, Ohio",60549.0,39,66390
"Blue Ash city, Ohio",70321.0,39,07300
"Cheviot city, Ohio",39524.0,39,14128
"Deer Park city, Ohio",46094.0,39,21266
"Bridgeport city, Oklahoma",27083.0,40,08750
"Heavener city, Oklahoma",28661.0,40,33400
"Hobart city, Oklahoma",39348.0,40,35000
"Coweta city, Oklahoma",52588.0,40,17800
"Durant city, Oklahoma",33063.0,40,22050
"Midwest City city, Oklahoma",44578.0,40,48350
"The Village city, Oklahoma",51189.0,40,73250
"Duncan city, Oklahoma",40204.0,40,21900
"Oklahoma City city, Oklahoma",47779.0,40,55000
"McLoud city, Oklahoma",46875.0,40,45350
"Perkins city, Oklahoma",40861.0,40,58150
"Miami city, Oklahoma",34387.0,40,48000
"Fairview city, Oklahoma",46563.0,40,25100
"Boise City city, Oklahoma",46500.0,40,07300
"Wagoner city, Oklahoma",32602.0,40,77850
"Port Arthur city, Texas",32863.0,48,58820
"Springtown city, Texas",47826.0,48,69800
"Columbus city, Texas",39505.0,48,16168
"Beverly Hills city, Texas",34034.0,48,08104
"Riesel city, Texas",47500.0,48,62108
"Dean city, Texas",57083.0,48,19456
"Petrolia city, Texas",38173.0,48,57044
"Goliad city, Texas",46548.0,48,30080
"Clear Lake Shores city, Texas",97500.0,48,15328
"Chesapeake city, Virginia",68620.0,51,16000
"Magnolia city, Texas",43594.0,48,46056
"Montgomery city, Texas",48125.0,48,49128
"Martindale city, Texas",43929.0,48,46848
"Montpelier city, Vermont",61588.0,50,46000
"Fife city, Washington",55603.0,53,23795
"Dayton city, Washington",37121.0,53,16970
"Cle Elum city, Washington",45324.0,53,12945
"Anacortes city, Washington",60419.0,53,01990
"Ephrata city, Washington",54737.0,53,22080
"Shoreline city, Washington",66020.0,53,63960
"Snoqualmie city, Washington",124264.0,53,65205
"Kenmore city, Washington",90427.0,53,35170
"Kent city, Washington",60191.0,53,35415
"Liberty Lake city, Washington",64270.0,53,39335
"Auburn city, Washington",59347.0,53,03180
"Des Moines city, Washington",58057.0,53,17635
"Marysville city, Washington",65434.0,53,43955
"Sequim city, Washington",38761.0,53,63385
"Roslyn city, Washington",52750.0,53,60055
"Walla Walla city, Washington",41750.0,53,75775
"Union Gap city, Washington",35777.0,53,73290
"Wapato city, Washington",32722.0,53,76125
"Yakima city, Washington",40726.0,53,80010
"Connell city, Washington",49577.0,53,14485
"Olympia city, Washington",53617.0,53,51300
"Tekoa city, Washington",44205.0,53,70560
"Parsons city, West Virginia",35450.0,54,62284
"Diboll city, Texas",39699.0,48,20308
"Highland Village city, Texas",135404.0,48,33848
"Justin city, Texas",75898.0,48,38332
"Krum city, Texas",77692.0,48,39928
"Lake Dallas city, Texas",68933.0,48,40516
"Oak Point city, Texas",88723.0,48,53130
"Hardin city, Texas",44474.0,48,32240
"Frisco city, Texas",114098.0,48,27684
"Hart city, Texas",43750.0,48,32576
"Bridge City city, Texas",62763.0,48,10252
"Waxahachie city, Texas",54081.0,48,76816
"Pine Forest city, Texas",60893.0,48,57524
"Marfa city, Texas",44583.0,48,46620
"Wichita Falls city, Texas",44543.0,48,79000
"Wink city, Texas",68882.0,48,79768
"Beach City city, Texas",68950.0,48,06200
"Oak Ridge North city, Texas",88500.0,48,53190
"Lytle city, Texas",46942.0,48,45288
"San Juan city, Texas",33888.0,48,65516
"Weslaco city, Texas",36108.0,48,77272
"Burnet city, Texas",43149.0,48,11464
"Oglesby city, Texas",49531.0,48,53520
"Pelican Bay city, Texas",32008.0,48,56640
"White Settlement city, Texas",39333.0,48,78544
"Ector city, Texas",34423.0,48,22516
"Leonard city, Texas",37155.0,48,42352
"Moore Station city, Texas",24375.0,48,49272
"Tool city, Texas",40200.0,48,73352
"Cuero city, Texas",37000.0,48,18092
"Yorktown city, Texas",36803.0,48,80584
"Blue Mound city, Texas",47174.0,48,08860
"Snohomish city, Washington",55648.0,53,65170
"Medina city, Tennessee",64818.0,47,47000
"Coalmont city, Tennessee",25862.0,47,15920
"McMinnville city, Tennessee",28971.0,47,45100
"Sparta city, Tennessee",27320.0,47,70180
"Celina city, Tennessee",19913.0,47,12100
"Gallaway city, Tennessee",16741.0,47,28560
"Piperton city, Tennessee",91806.0,47,58840
"Williston city, Tennessee",47708.0,47,81020
"Baneberry city, Tennessee",64375.0,47,03078
"Lawrenceburg city, Tennessee",29443.0,47,41340
"Three Way city, Tennessee",71765.0,47,74100
"Millersville city, Tennessee",58803.0,47,48980
"Friendship city, Tennessee",25385.0,47,27960
"Tullahoma city, Tennessee",35798.0,47,75320
"Dyer city, Tennessee",31130.0,47,22180
"Milan city, Tennessee",33890.0,47,48660
"Crump city, Tennessee",29063.0,47,18620
"Moscow city, Tennessee",33611.0,47,50300
"Mount Pleasant city, Tennessee",34963.0,47,51080
"Elkton city, Tennessee",46528.0,47,23660
"Jamestown city, Tennessee",15721.0,47,37780
"Gatlinburg city, Tennessee",36175.0,47,28800
"Niota city, Tennessee",29844.0,47,53380
"Cross Plains city, Tennessee",64554.0,47,18420
"Harrogate city, Tennessee",56979.0,47,32640
"Bean Station city, Tennessee",31007.0,47,03760
"Madisonville city, Tennessee",25000.0,47,45320
"Pleasant View city, Tennessee",67157.0,47,59560
"Puryear city, Tennessee",38125.0,47,61160
"Dunlap city, Tennessee",35119.0,47,22000
"Moro city, Oregon",30417.0,41,50000
"Huntington city, Oregon",34219.0,41,35700
"Jacksonville city, Oregon",46901.0,41,37000
"Shady Cove city, Oregon",31058.0,41,66550
"Astoria city, Oregon",44663.0,41,03150
"Cannon Beach city, Oregon",50913.0,41,10850
"Reading city, Pennsylvania",26784.0,42,63624
"Lancaster city, Pennsylvania",35313.0,42,41216
"Richmond Heights city, Missouri",68364.0,29,61706
"Webster Groves city, Missouri",88388.0,29,78154
"Greenville city, Missouri",28125.0,29,29476
"Fredericktown city, Missouri",26327.0,29,25768
"Lilbourn city, Missouri",22464.0,29,42536
"Matthews city, Missouri",30132.0,29,46730
"Tallapoosa city, Missouri",33750.0,29,72196
"Montrose city, Missouri",34063.0,29,49664
"Pilot Grove city, Missouri",35972.0,29,57602
"Richland city, Missouri",26800.0,29,61562
"Waynesville city, Missouri",52870.0,29,77992
"Holcomb city, Missouri",29375.0,29,32536
"Aurora city, Missouri",36158.0,29,02548
"Creve Coeur city, Missouri",96061.0,29,17272
"Glendale city, Missouri",120653.0,29,27334
"Monett city, Missouri",36872.0,29,49196
"Slater city, Missouri",37500.0,29,68204
"Fair Play city, Missouri",28125.0,29,23428
"Glasgow city, Missouri",47750.0,29,27208
"Hurdland city, Missouri",35417.0,29,33904
"Conway city, Missouri",27679.0,29,16192
"Clarksdale city, Missouri",40208.0,29,14158
"Blue Springs city, Missouri",63753.0,29,06652
"Albany city, Missouri",40000.0,29,00514
"Scott City city, Missouri",33341.0,29,66368
"Sikeston city, Missouri",36789.0,29,67790
"Harrisonville city, Missouri",41196.0,29,30610
"Raymore city, Missouri",74293.0,29,60752
"Crystal City city, Missouri",42593.0,29,17632
"Herculaneum city, Missouri",54394.0,29,31708
"Exeter city, Missouri",33188.0,29,23122
"Westphalia city, Missouri",37273.0,29,78910
"Oran city, Missouri",39700.0,29,54758
"Bertrand city, Missouri",29500.0,29,04996
"Ste. Genevieve city, Missouri",35462.0,29,64180
"Burwell city, Nebraska",39479.0,31,07345
"West Point city, Nebraska",41676.0,31,52575
"Friend city, Nebraska",61442.0,31,17775
"Pawnee City city, Nebraska",31477.0,31,38575
"Stanton city, Nebraska",42188.0,31,46800
"Yutan city, Nebraska",65313.0,31,54115
"Albion city, Nebraska",41397.0,31,00555
"Henderson city, Nebraska",56250.0,31,22080
"Battle Creek city, Nebraska",66000.0,31,03250
"Gretna city, Nebraska",71250.0,31,20260
"Ord city, Nebraska",41426.0,31,37280
"Kearney city, Nebraska",50566.0,31,25055
"New Brunswick city, New Jersey",38435.0,34,51210
"Union City city, New Jersey",41107.0,34,74630
"Atlantic City city, New Jersey",25737.0,34,02080
"Millville city, New Jersey",49133.0,34,46680
"North Wildwood city, New Jersey",43941.0,34,53490
"Paterson city, New Jersey",32915.0,34,57000
"Rahway city, New Jersey",60374.0,34,61530
"Ocean City city, New Jersey",57813.0,34,54360
"Salem city, New Jersey",26320.0,34,65490
"Wildwood city, New Jersey",27067.0,34,81170
"White Plains city, New York",80442.0,36,81677
"Newburgh city, New York",34348.0,36,50034
"Saratoga Springs city, New York",70187.0,36,65255
"Elmira city, New York",29295.0,36,24229
"Ogdensburg city, New York",36135.0,36,54485
"Ithaca city, New York",30436.0,36,38077
"Plattsburgh city, New York",37346.0,36,58574
"Watervliet city, New York",45533.0,36,78674
"Binghamton city, New York",29824.0,36,06607
"Kingston city, New York",40757.0,36,39727
"Cohoes city, New York",46226.0,36,16749
"Sherrill city, New York",55943.0,36,66993
"Gloversville city, New York",35044.0,36,29443
"Beacon city, New York",65305.0,36,05100
"Hendersonville city, North Carolina",33937.0,37,30720
"Morganton city, North Carolina",36906.0,37,44400
"Archdale city, North Carolina",50420.0,37,01720
"Greensboro city, North Carolina",41628.0,37,28000
"Washington city, North Carolina",31712.0,37,71220
"Page city, North Dakota",50000.0,38,60500
"Tower City city, North Dakota",51094.0,38,79340
"Stanton city, North Dakota",56000.0,38,75420
"Rolla city, North Dakota",38542.0,38,67820
"Donnybrook city, North Dakota",49375.0,38,19900
"Cathay city, North Dakota",,38,12820
"Gilby city, North Dakota",48500.0,38,30180
"Grand Forks city, North Dakota",46149.0,38,32060
"Larimore city, North Dakota",47829.0,38,45020
"Lisbon city, North Dakota",55320.0,38,47100
"Sheldon city, North Dakota",39063.0,38,72180
"Petersburg city, North Dakota",46250.0,38,61860
"Arthur city, North Dakota",58542.0,38,03300
"Gardena city, North Dakota",41250.0,38,29180
"Kramer city, North Dakota",76000.0,38,43500
"Landa city, North Dakota",42083.0,38,44700
"Willow City city, North Dakota",48333.0,38,86380
"Benedict city, North Dakota",37250.0,38,05980
"Ruso city, North Dakota",-666666666.0,38,69140
"Hatton city, North Dakota",42396.0,38,36100
"Wing city, North Dakota",44750.0,38,86780
"Buxton city, North Dakota",75625.0,38,11340
"Grandin city, North Dakota",60208.0,38,32300
"Portland city, North Dakota",47361.0,38,63900
"Wahpeton city, North Dakota",48011.0,38,82660
"Walcott city, North Dakota",70179.0,38,82780
"Amidon city, North Dakota",84375.0,38,02060
"Marmarth city, North Dakota",24107.0,38,50860
"Lakota city, North Dakota",46750.0,38,44300
"Tolna city, North Dakota",37292.0,38,79180
"Grafton city, North Dakota",42794.0,38,31820
"Esmond city, North Dakota",31250.0,38,24780
"Minnewaukan city, North Dakota",42273.0,38,53220
"Oberon city, North Dakota",42917.0,38,59020
"Oakes city, North Dakota",52826.0,38,58740
"Braddock city, North Dakota",,38,08900
"Columbus city, North Dakota",36000.0,38,15460
"Calvin city, North Dakota",128750.0,38,11700
"Osnabrock city, North Dakota",38750.0,38,60100
"Forman city, North Dakota",41983.0,38,27260
"Alamo city, North Dakota",75000.0,38,00940
"Tioga city, North Dakota",57090.0,38,78940
"Gwinner city, North Dakota",67583.0,38,34020
"Wildrose city, North Dakota",84500.0,38,86020
"Aneta city, North Dakota",35417.0,38,02380
"Michigan City city, North Dakota",55625.0,38,52740
"Maddock city, North Dakota",36058.0,38,49620
"Wilton city, North Dakota",64028.0,38,86580
"Dickinson city, North Dakota",71144.0,38,19620
"Richardton city, North Dakota",56250.0,38,66500
"Taylor city, North Dakota",46389.0,38,78180
"Ludden city, North Dakota",61250.0,38,48460
"Crary city, North Dakota",53333.0,38,16580
"Devils Lake city, North Dakota",41240.0,38,19420
"Lincoln city, North Dakota",66090.0,38,46640
"Mayville city, North Dakota",43056.0,38,51500
"Dublin city, Ohio",121020.0,39,22694
"Cuyahoga Falls city, Ohio",50832.0,39,19778
"Tallmadge city, Ohio",54078.0,39,76106
"Canfield city, Ohio",67543.0,39,11360
"Eaton city, Ohio",32423.0,39,24234
"Salem city, Ohio",40006.0,39,69834
"Loveland city, Ohio",73975.0,39,45108
"Perrysburg city, Ohio",72694.0,39,62148
"Powell city, Ohio",133929.0,39,64486
"Brookville city, Ohio",44875.0,39,09358
"Newton Falls city, Ohio",41478.0,39,55650
"Crestline city, Ohio",36036.0,39,19330
"Chardon city, Ohio",58529.0,39,13554
"Campbell city, Ohio",29554.0,39,11066
"Grandview Heights city, Ohio",92921.0,39,31304
