NAME,B19013_001E,state,place
"Bettles city, Alaska",-666666666,02,06630
"Brevig Mission city, Alaska",55078,02,08740
"Buckland city, Alaska",51923,02,09600
"Chefornak city, Alaska",34375,02,12680
"Chevak city, Alaska",37813,02,13230
"Chignik city, Alaska",75417,02,13550
"Chuathbaluk city, Alaska",21875,02,14330
"Clark's Point city, Alaska",21000,02,15430
"Coffman Cove city, Alaska",-666666666,02,16360
"Cold Bay city, Alaska",125227,02,16530
"Cordova city, Alaska",77667,02,17410
"Craig city, Alaska",61875,02,17740
"Deering city, Alaska",44375,02,18510
"Delta Junction city, Alaska",71765,02,18620
"Dillingham city, Alaska",82604,02,18950
"Diomede city, Alaska",20625,02,19060
"Eagle city, Alaska",48750,02,20380
"Edna Bay city, Alaska",38500,02,20970
"Eek city, Alaska",40417,02,21040
"Egegik city, Alaska",96250,02,21150
"Ekwok city, Alaska",35500,02,21810
"Elim city, Alaska",40750,02,22250
"Emmonak city, Alaska",42321,02,22910
"Fairbanks city, Alaska",66572,02,24230
"False Pass city, Alaska",65625,02,24660
"Fort Yukon city, Alaska",36250,02,26760
"Galena city, Alaska",76250,02,27530
"Gambell city, Alaska",46111,02,27640
"Golovin city, Alaska",54375,02,29180
"Goodnews Bay city, Alaska",23500,02,29290
"Grayling city, Alaska",32500,02,30060
"Gustavus city, Alaska",76500,02,30940
"Holy Cross city, Alaska",30833,02,33030
"Homer city, Alaska",63854,02,33140
"Hoonah city, Alaska",64432,02,33360
"Hooper Bay city, Alaska",33281,02,33470
"Houston city, Alaska",53409,02,33800
"Hughes city, Alaska",21250,02,33910
"Huslia city, Alaska",44375,02,34350
"Hydaburg city, Alaska",45938,02,34460
"Kachemak city, Alaska",63571,02,36540
"Kake city, Alaska",64000,02,36770
"Kaktovik city, Alaska",78250,02,36990
"Kaltag city, Alaska",28750,02,37430
"Kasaan city, Alaska",75417,02,37650
"Kenai city, Alaska",70732,02,38420
"Ketchikan city, Alaska",68125,02,38970
"Kiana city, Alaska",58000,02,39300
"King Cove city, Alaska",71591,02,39410
"Kivalina city, Alaska",59688,02,39960
"Klawock city, Alaska",53750,02,40400
"Kobuk city, Alaska",29688,02,40840
"Kodiak city, Alaska",67391,02,40950
"Kotlik city, Alaska",47833,02,41720
"Kotzebue city, Alaska",95385,02,41830
"Koyuk city, Alaska",33438,02,41940
"Koyukuk city, Alaska",20893,02,42050
"Kupreanof city, Alaska",-666666666,02,42160
"Kwethluk city, Alaska",31250,02,42380
"Larsen Bay city, Alaska",87917,02,43040
"Lower Kalskag city, Alaska",31719,02,45460
"McGrath city, Alaska",48750,02,46010
"Manokotak city, Alaska",42125,02,46890
"Marshall city, Alaska",40625,02,47000
"Mekoryuk city, Alaska",33750,02,47990
"Mountain Village city, Alaska",34583,02,51180
"Napakiak city, Alaska",20982,02,52390
"Napaskiak city, Alaska",31078,02,52720
"Nenana city, Alaska",43750,02,53050
"Newhalen city, Alaska",44107,02,53270
"New Stuyahok city, Alaska",45893,02,53710
"Nightmute city, Alaska",52292,02,53930
"Nikolai city, Alaska",-666666666,02,54150
"Nome city, Alaska",91375,02,54920
"Nondalton city, Alaska",55625,02,55030
"Noorvik city, Alaska",51563,02,55140
"North Pole city, Alaska",83524,02,55910
"Nuiqsut city, Alaska",68393,02,56320
"Nulato city, Alaska",50375,02,56350
"Nunam Iqua city, Alaska",33750,02,56600
"Nunapitchuk city, Alaska",40650,02,56680
"Old Harbor city, Alaska",34167,02,57340
"Ouzinkie city, Alaska",46875,02,58550
"Palmer city, Alaska",62068,02,58660
"Pelican city, Alaska",-666666666,02,59650
"Pilot Point city, Alaska",48750,02,60640
"Pilot Station city, Alaska",27000,02,60750
"Platinum city, Alaska",-666666666,02,61080
"Point Hope city, Alaska",62321,02,61630
"Port Alexander city, Alaska",45625,02,62510
"Port Heiden city, Alaska",43750,02,63390
"Port Lions city, Alaska",46250,02,63610
"Quinhagak city, Alaska",33125,02,64600
"Ruby city, Alaska",40000,02,65590
"Russian Mission city, Alaska",-666666666,02,65700
"St. George city, Alaska",80000,02,65800
"St. Mary's city, Alaska",41875,02,66140
"St. Michael city, Alaska",37188,02,66360
"St. Paul city, Alaska",60000,02,66470
"Sand Point city, Alaska",75625,02,67020
"Savoonga city, Alaska",49792,02,67460
"Saxman city, Alaska",46250,02,67570
"Scammon Bay city, Alaska",38281,02,67680
"Selawik city, Alaska",43000,02,68230
"Seldovia city, Alaska",78750,02,68340
"Seward city, Alaska",75050,02,68560
"Shageluk city, Alaska",-666666666,02,68670
"Shaktoolik city, Alaska",58500,02,68890
"Shishmaref city, Alaska",53182,02,69770
"Shungnak city, Alaska",60938,02,70100
"Soldotna city, Alaska",60833,02,71640
"Stebbins city, Alaska",50750,02,72960
"Tanana city, Alaska",47500,02,75160
"Teller city, Alaska",32083,02,75930
"Tenakee Springs city, Alaska",45865,02,76260
"Thorne Bay city, Alaska",49583,02,77140
"Togiak city, Alaska",51667,02,77690
"Toksook Bay city, Alaska",45096,02,78240
"Unalakleet city, Alaska",83750,02,80660
"Unalaska city, Alaska",94271,02,80770
"Upper Kalskag city, Alaska",40000,02,81320
"Utqiaġvik city, Alaska",93661,02,81920
"Valdez city, Alaska",99151,02,82200
"Wainwright city, Alaska",84000,02,82750
"Wales city, Alaska",33125,02,82860
"Wasilla city, Alaska",62292,02,83080
"Whale Pass city, Alaska",46500,02,84000
"White Mountain city, Alaska",48125,02,84070
"Whittier city, Alaska",49583,02,84510
"Apache Junction city, Arizona",48917,04,02830
"Avondale city, Arizona",69241,04,04720
"Benson city, Arizona",45972,04,05770
"Bisbee city, Arizona",41094,04,06260
"Buckeye city, Arizona",84568,04,07940
"Bullhead City city, Arizona",43368,04,08220
"Casa Grande city, Arizona",59175,04,10530
"Chandler city, Arizona",91299,04,12000
"Coolidge city, Arizona",51512,04,15500
"Cottonwood city, Arizona",39437,04,16410
"Douglas city, Arizona",39479,04,20050
"El Mirage city, Arizona",65072,04,22220
"Eloy city, Arizona",49526,04,22360
"Flagstaff city, Arizona",61026,04,23620
"Glendale city, Arizona",60499,04,27820
"Globe city, Arizona",57985,04,28030
"Goodyear city, Arizona",91073,04,28380
"Holbrook city, Arizona",49432,04,33280
"Kingman city, Arizona",52768,04,37620
"Lake Havasu City city, Arizona",59817,04,39370
"Litchfield Park city, Arizona",94844,04,41330
"Maricopa city, Arizona",82388,04,44410
"Mesa city, Arizona",65725,04,46000
"Nogales city, Arizona",31997,04,49640
"Page city, Arizona",53326,04,51810
"Peoria city, Arizona",81017,04,54050
"Phoenix city, Arizona",64927,04,55000
"Prescott city, Arizona",61090,04,57380
"Safford city, Arizona",53503,04,62000
"St. Johns city, Arizona",63672,04,62350
"San Luis city, Arizona",43630,04,63470
"Scottsdale city, Arizona",97409,04,65000
"Sedona city, Arizona",58901,04,65350
"Show Low city, Arizona",53569,04,66470
"Sierra Vista city, Arizona",66129,04,66820
"Somerton city, Arizona",53741,04,68080
"South Tucson city, Arizona",31907,04,68850
"Surprise city, Arizona",76623,04,71510
"Tempe city, Arizona",64080,04,73000
"Tolleson city, Arizona",48002,04,74190
"Tombstone city, Arizona",44167,04,74400
"Tucson city, Arizona",48058,04,77000
"Willcox city, Arizona",33472,04,83090
"Williams city, Arizona",52206,04,83160
"Winslow city, Arizona",41926,04,83930
"Yuma city, Arizona",56292,04,85540
"Adona city, Arkansas",33500,05,00250
"Alexander city, Arkansas",58235,05,00580
"Alma city, Arkansas",38292,05,00970
"Altheimer city, Arkansas",27009,05,01150
"Altus city, Arkansas",27875,05,01210
"Amity city, Arkansas",38750,05,01360
"Arkadelphia city, Arkansas",34883,05,01870
"Arkansas City city, Arkansas",38194,05,01990
"Ashdown city, Arkansas",46875,05,02380
"Ash Flat city, Arkansas",33000,05,02470
"Atkins city, Arkansas",47790,05,02590
"Augusta city, Arkansas",44122,05,02740
"Austin city, Arkansas",78878,05,02860
"Bald Knob city, Arkansas",41023,05,03280
"Barling city, Arkansas",35568,05,03640
"Batesville city, Arkansas",49763,05,04030
"Bay city, Arkansas",55651,05,04180
"Bearden city, Arkansas",25083,05,04420
"Beebe city, Arkansas",51975,05,04600
"Bella Vista city, Arkansas",74972,05,04840
"Belleville city, Arkansas",59808,05,04960
"Benton city, Arkansas",60813,05,05290
"Bentonville city, Arkansas",89653,05,05320
"Berryville city, Arkansas",44984,05,05560
"Black Rock city, Arkansas",60250,05,06700
"Blevins city, Arkansas",43250,05,07030
"Blytheville city, Arkansas",43191,05,07330
"Bonanza city, Arkansas",46071,05,07540
"Bono city, Arkansas",44770,05,07630
"Booneville city, Arkansas",40734,05,07720
"Bradford city, Arkansas",36250,05,08260
"Bradley city, Arkansas",23958,05,08290
"Branch city, Arkansas",30000,05,08440
"Briarcliff city, Arkansas",48750,05,08665
"Brinkley city, Arkansas",34484,05,08950
"Brookland city, Arkansas",67417,05,09100
"Bryant city, Arkansas",76965,05,09460
"Buckner city, Arkansas",83750,05,09550
"Bull Shoals city, Arkansas",41103,05,09790
"Cabot city, Arkansas",62654,05,10300
"Calico Rock city, Arkansas",36806,05,10570
"Calion city, Arkansas",55417,05,10600
"Camden city, Arkansas",42348,05,10720
"Cammack Village city, Arkansas",83750,05,10780
"Campbell Station city, Arkansas",64167,05,10900
"Caraway city, Arkansas",45909,05,11410
"Carlisle city, Arkansas",43279,05,11500
"Carthage city, Arkansas",-666666666,05,11830
"Cave City city, Arkansas",40750,05,12280
"Cave Springs city, Arkansas",140195,05,12340
"Cedarville city, Arkansas",46491,05,12520
"Centerton city, Arkansas",90793,05,12820
"Charleston city, Arkansas",54297,05,13300
"Cherokee Village city, Arkansas",32730,05,13450
"Cherry Valley city, Arkansas",42500,05,13540
"Chidester city, Arkansas",19028,05,13750
"Clarendon city, Arkansas",24643,05,13990
"Clarkedale city, Arkansas",118125,05,14050
"Clarksville city, Arkansas",33778,05,14140
"Clinton city, Arkansas",38977,05,14260
"Coal Hill city, Arkansas",28250,05,14500
"Colt city, Arkansas",17083,05,14950
"Conway city, Arkansas",48104,05,15190
"Corning city, Arkansas",33068,05,15460
"Cotter city, Arkansas",31324,05,15490
"Cotton Plant city, Arkansas",16923,05,15550
"Crossett city, Arkansas",37000,05,16240
"Cushman city, Arkansas",47813,05,16930
"Danville city, Arkansas",57448,05,17320
"Dardanelle city, Arkansas",43397,05,17380
"Decatur city, Arkansas",41912,05,17740
"Delight city, Arkansas",29659,05,18100
"De Queen city, Arkansas",45066,05,18490
"Dermott city, Arkansas",26429,05,18520
"Des Arc city, Arkansas",34205,05,18550
"De Valls Bluff city, Arkansas",29241,05,18640
"DeWitt city, Arkansas",39063,05,18790
"Diamond City city, Arkansas",32500,05,18850
"Diaz city, Arkansas",50065,05,18940
"Dierks city, Arkansas",28889,05,18970
"Dover city, Arkansas",32724,05,19600
"Dumas city, Arkansas",33750,05,19990
"Dyer city, Arkansas",59375,05,20200
"Earle city, Arkansas",39013,05,20320
"Elaine city, Arkansas",36638,05,20950
"El Dorado city, Arkansas",41831,05,21070
"Elkins city, Arkansas",66809,05,21190
"Elm Springs city, Arkansas",92778,05,21430
"Emmet city, Arkansas",56055,05,21610
"England city, Arkansas",47955,05,21730
"Eudora city, Arkansas",24124,05,22180
"Eureka Springs city, Arkansas",38000,05,22240
"Evening Shade city, Arkansas",27768,05,22360
"Fairfield Bay city, Arkansas",47794,05,22660
"Farmington city, Arkansas",77443,05,23170
"Fayetteville city, Arkansas",52111,05,23290
"Fifty-Six city, Arkansas",44250,05,23680
"Fisher city, Arkansas",42250,05,23800
"Flippin city, Arkansas",30000,05,24010
"Fordyce city, Arkansas",25750,05,24220
"Foreman city, Arkansas",34521,05,24250
"Forrest City city, Arkansas",33229,05,24430
"Fort Smith city, Arkansas",48033,05,24550
"Fouke city, Arkansas",29440,05,24640
"Gassville city, Arkansas",42241,05,26050
"Gentry city, Arkansas",51750,05,26290
"Gillett city, Arkansas",48333,05,26980
"Gilmore city, Arkansas",26699,05,27040
"Glenwood city, Arkansas",32300,05,27310
"Gosnell city, Arkansas",50404,05,27700
"Gould city, Arkansas",20463,05,27730
"Grady city, Arkansas",26875,05,27790
"Grannis city, Arkansas",56083,05,27970
"Gravette city, Arkansas",54265,05,28360
"Greenbrier city, Arkansas",53239,05,28510
"Green Forest city, Arkansas",41500,05,28600
"Greenland city, Arkansas",67708,05,28660
"Greenway city, Arkansas",31458,05,28720
"Greenwood city, Arkansas",57837,05,28780
"Greers Ferry city, Arkansas",49607,05,28810
"Grubbs city, Arkansas",50938,05,29020
"Gurdon city, Arkansas",37386,05,29200
"Guy city, Arkansas",59792,05,29230
"Hackett city, Arkansas",37857,05,29290
"Hamburg city, Arkansas",33036,05,29500
"Hampton city, Arkansas",52228,05,29650
"Hardy city, Arkansas",33173,05,29920
"Harrisburg city, Arkansas",45230,05,30400
"Harrison city, Arkansas",40347,05,30460
"Hartford city, Arkansas",37250,05,30490
"Hartman city, Arkansas",33750,05,30520
"Haskell city, Arkansas",80350,05,30640
"Havana city, Arkansas",41134,05,30790
"Hazen city, Arkansas",41802,05,30940
"Heber Springs city, Arkansas",46176,05,31090
"Helena-West Helena city, Arkansas",25735,05,31190
"Hermitage city, Arkansas",33229,05,31540
"Hickory Ridge city, Arkansas",37500,05,31900
"Highland city, Arkansas",42969,05,32257
"Holland city, Arkansas",58125,05,32710
"Holly Grove city, Arkansas",31500,05,32800
"Hope city, Arkansas",42122,05,33190
"Horatio city, Arkansas",31635,05,33310
"Horseshoe Bend city, Arkansas",35243,05,33370
"Hot Springs city, Arkansas",42718,05,33400
"Hoxie city, Arkansas",30991,05,33580
"Hughes city, Arkansas",22604,05,33760
"Humnoke city, Arkansas",33500,05,33820
"Humphrey city, Arkansas",42031,05,33850
"Huntington city, Arkansas",29306,05,33940
"Huntsville city, Arkansas",47202,05,33970
"Huttig city, Arkansas",42031,05,34090
"Jacksonville city, Arkansas",46007,05,34750
"Jasper city, Arkansas",25734,05,34900
"Johnson city, Arkansas",74435,05,35500
"Joiner city, Arkansas",24758,05,35650
"Jonesboro city, Arkansas",48901,05,35710
"Judsonia city, Arkansas",37996,05,36040
"Junction City city, Arkansas",31962,05,36130
"Keiser city, Arkansas",31250,05,36310
"Kensett city, Arkansas",26014,05,36430
"Kibler city, Arkansas",56563,05,36670
"Kingsland city, Arkansas",26797,05,36880
"Knobel city, Arkansas",85297,05,37240
"Lake City city, Arkansas",53345,05,37780
"Lakeview city, Arkansas",56667,05,38050
"Lake View city, Arkansas",22143,05,38110
"Lake Village city, Arkansas",40056,05,38170
"Lamar city, Arkansas",30156,05,38290
"Lavaca city, Arkansas",72969,05,38890
"Leachville city, Arkansas",34219,05,39010
"Lepanto city, Arkansas",38913,05,39370
"Leslie city, Arkansas",22895,05,39460
"Lewisville city, Arkansas",24250,05,39640
"Lincoln city, Arkansas",43777,05,39970
"Little Flock city, Arkansas",48640,05,40120
"Little Rock city, Arkansas",56928,05,41000
"Lockesburg city, Arkansas",45750,05,41090
"London city, Arkansas",44531,05,41270
"Lonoke city, Arkansas",41169,05,41420
"Lowell city, Arkansas",80026,05,41720
"Luxora city, Arkansas",27898,05,42170
"McCrory city, Arkansas",36563,05,42500
"McGehee city, Arkansas",31833,05,42770
"McNeil city, Arkansas",41625,05,43100
"McRae city, Arkansas",28500,05,43220
"Madison city, Arkansas",33138,05,43280
"Magazine city, Arkansas",39265,05,43310
"Magnolia city, Arkansas",34815,05,43460
"Malvern city, Arkansas",34880,05,43610
"Mammoth Spring city, Arkansas",45000,05,43670
"Manila city, Arkansas",58638,05,43820
"Mansfield city, Arkansas",45250,05,43880
"Marianna city, Arkansas",17932,05,44120
"Marion city, Arkansas",80170,05,44180
"Marked Tree city, Arkansas",33269,05,44210
"Marmaduke city, Arkansas",46500,05,44240
"Marshall city, Arkansas",26119,05,44300
"Marvell city, Arkansas",41250,05,44420
"Maumelle city, Arkansas",83104,05,44600
"Mayflower city, Arkansas",64375,05,44750
"Melbourne city, Arkansas",39032,05,45080
"Mena city, Arkansas",43750,05,45170
"Mineral Springs city, Arkansas",34813,05,46040
"Mitchellville city, Arkansas",17917,05,46190
"Monette city, Arkansas",43750,05,46400
"Monticello city, Arkansas",33604,05,46580
"Montrose city, Arkansas",29375,05,46670
"Morrilton city, Arkansas",35966,05,46970
"Mountainburg city, Arkansas",45481,05,47300
"Mountain Home city, Arkansas",41058,05,47390
"Mountain Pine city, Arkansas",40417,05,47450
"Mountain View city, Arkansas",23391,05,47540
"Mount Ida city, Arkansas",40610,05,47690
"Mulberry city, Arkansas",38661,05,48200
"Murfreesboro city, Arkansas",35313,05,48290
"Nashville city, Arkansas",34211,05,48560
"Newark city, Arkansas",26771,05,49010
"Newport city, Arkansas",33948,05,49580
"Norfork city, Arkansas",32688,05,50000
"Norphlet city, Arkansas",58533,05,50060
"North Little Rock city, Arkansas",45590,05,50450
"Ogden city, Arkansas",-666666666,05,51350
"Ola city, Arkansas",34375,05,51560
"Oppelo city, Arkansas",58088,05,52430
"Osceola city, Arkansas",38826,05,52580
"Oxford city, Arkansas",43125,05,52880
"Ozark city, Arkansas",34272,05,52970
"Palestine city, Arkansas",30368,05,53150
"Pangburn city, Arkansas",26702,05,53240
"Paragould city, Arkansas",49977,05,53390
"Paris city, Arkansas",40422,05,53480
"Parkdale city, Arkansas",35417,05,53510
"Parkin city, Arkansas",24667,05,53600
"Patterson city, Arkansas",29250,05,53990
"Peach Orchard city, Arkansas",30000,05,54140
"Pea Ridge city, Arkansas",88942,05,54200
"Perryville city, Arkansas",49097,05,54710
"Piggott city, Arkansas",39731,05,55130
"Pine Bluff city, Arkansas",36940,05,55310
"Plainview city, Arkansas",42011,05,55970
"Plumerville city, Arkansas",33068,05,56480
"Pocahontas city, Arkansas",35691,05,56540
"Pollard city, Arkansas",38333,05,56600
"Portland city, Arkansas",50625,05,56750
"Pottsville city, Arkansas",59922,05,56990
"Prairie Grove city, Arkansas",50625,05,57170
"Prescott city, Arkansas",31591,05,57260
"Quitman city, Arkansas",36071,05,57950
"Ratcliff city, Arkansas",43056,05,58160
"Rector city, Arkansas",33169,05,58490
"Redfield city, Arkansas",62019,05,58580
"Reyno city, Arkansas",45441,05,59180
"Rison city, Arkansas",19464,05,59480
"Rockport city, Arkansas",55188,05,60020
"Rogers city, Arkansas",69582,05,60410
"Russellville city, Arkansas",38908,05,61670
"St. Francis city, Arkansas",32333,05,61970
"Salem city, Arkansas",29152,05,62150
"Salesville city, Arkansas",45500,05,62240
"Scranton city, Arkansas",56875,05,62960
"Searcy city, Arkansas",41753,05,63020
"Shannon Hills city, Arkansas",67907,05,63470
"Sheridan city, Arkansas",53192,05,63710
"Sherwood city, Arkansas",67964,05,63800
"Siloam Springs city, Arkansas",54596,05,64370
"Smackover city, Arkansas",59079,05,64730
"Southside city, Arkansas",43542,05,65630
"Sparkman city, Arkansas",33188,05,65900
"Springdale city, Arkansas",56144,05,66080
"Stamps city, Arkansas",25676,05,66320
"Star City city, Arkansas",54219,05,66440
"Stephens city, Arkansas",31111,05,66860
"Strong city, Arkansas",30121,05,67370
"Stuttgart city, Arkansas",58062,05,67490
"Sulphur Springs city, Arkansas",32321,05,67760
"Summit city, Arkansas",50694,05,67940
"Swifton city, Arkansas",41607,05,68360
"Taylor city, Arkansas",36500,05,68660
"Texarkana city, Arkansas",43625,05,68810
"Thornton city, Arkansas",43750,05,69050
"Tillar city, Arkansas",39125,05,69230
"Tontitown city, Arkansas",72000,05,69740
"Traskwood city, Arkansas",60417,05,69830
"Trumann city, Arkansas",37711,05,70010
"Tuckerman city, Arkansas",34851,05,70100
"Turrell city, Arkansas",26667,05,70430
"Tyronza city, Arkansas",36125,05,70700
"Van Buren city, Arkansas",51561,05,71480
"Vilonia city, Arkansas",70143,05,71960
"Waldo city, Arkansas",29954,05,72350
"Waldron city, Arkansas",36411,05,72380
"Walnut Ridge city, Arkansas",39784,05,72890
"Ward city, Arkansas",62231,05,73130
"Warren city, Arkansas",36446,05,73310
"Washington city, Arkansas",39375,05,73370
"Watson city, Arkansas",26771,05,73550
