NAME,B19013_001E,state,place
"La Harpe city, Illinois",37176,17,40832
"Nauvoo city, Illinois",50259,17,51791
"Newman city, Illinois",41250,17,52623
"Rushville city, Indiana",37366,18,66438
"Fort Wayne city, Indiana",44449,18,25000
"Delta city, Colorado",37159,08,19850
"Burlington city, Colorado",45168,08,10600
"Durango city, Colorado",60334,08,22035
"Trinidad city, Colorado",39379,08,78610
"Sheridan city, Colorado",43679,08,69645
"Rocky Ford city, Colorado",29250,08,65190
"Castle Pines city, Colorado",140764,08,12387
"Centennial city, Colorado",96422,08,12815
"Rockledge city, Florida",57054,12,61500
"Clewiston city, Florida",44464,12,13000
"Webster city, Florida",34432,12,75600
"Springfield city, Florida",35448,12,68275
"Pembroke Pines city, Florida",62702,12,55775
"Graceville city, Florida",27868,12,27000
"Keystone Heights city, Florida",60667,12,36475
"Pompano Beach city, Florida",42641,12,58050
"Gainesville city, Florida",32716,12,25175
"Largo city, Florida",39636,12,39425
"Haines City city, Florida",33013,12,28400
"West Palm Beach city, Florida",46672,12,76600
"South Bay city, Florida",29405,12,67175
"Naples city, Florida",84830,12,47625
"Blountstown city, Florida",27346,12,06925
"Bradenton city, Florida",41093,12,07950
"Dade City city, Florida",38038,12,16125
"Austin city, Indiana",33183,18,02800
"Rising Sun city, Indiana",40451,18,64674
"Mishawaka city, Indiana",38183,18,49932
"Carmel city, Indiana",106546,18,10342
"Jasper city, Indiana",55209,18,37782
"Hammond city, Indiana",41685,18,31000
"Crown Point city, Indiana",65968,18,16138
"Linton city, Indiana",34809,18,44190
"Wabash city, Indiana",41639,18,79370
"Goshen city, Indiana",43820,18,28386
"Monticello city, Indiana",38403,18,50760
"Crawfordsville city, Indiana",37319,18,15742
"Central City city, Colorado",46797,08,12910
"Fort Collins city, Colorado",57831,08,27425
"Leadville city, Colorado",41444,08,44320
"Louisville city, Colorado",94304,08,46355
"Fountain city, Colorado",59497,08,27865
"Loveland city, Colorado",59353,08,46465
"Dacono city, Colorado",48807,08,19080
"Edgewater city, Colorado",44046,08,23135
"La Junta city, Colorado",31999,08,42110
"Craig city, Colorado",50567,08,17760
"Cañon City city, Colorado",40597,08,11810
"Lafayette city, Colorado",72895,08,41835
"Westminster city, Colorado",69805,08,83835
"Wheat Ridge city, Colorado",49340,08,84440
"San Antonio city, Florida",68281,12,63375
"Everglades city, Florida",47159,12,21425
"Palatka city, Florida",21988,12,53875
"Parker city, Florida",46195,12,55075
"Salem city, Illinois",40295,17,67236
"Olney city, Illinois",36743,17,55912
"Hoopeston city, Illinois",37820,17,36061
"Quincy city, Illinois",42078,17,62367
"Braidwood city, Illinois",61074,17,07770
"Lewistown city, Illinois",44259,17,43055
"Lawrenceville city, Illinois",36292,17,42405
"Batavia city, Illinois",89932,17,04078
"Geneva city, Illinois",100284,17,28872
"Litchfield city, Illinois",38629,17,43965
"Elmwood city, Illinois",57270,17,23698
"Park City city, Illinois",41796,17,57654
"Benld city, Illinois",39783,17,05209
"Marshall city, Illinois",42938,17,47163
"Earlville city, Illinois",43917,17,21540
"Oneida city, Illinois",62946,17,56159
"Girard city, Illinois",41198,17,29392
"Harvey city, Illinois",21909,17,33383
"Waterloo city, Illinois",70534,17,79150
"Wyoming city, Illinois",37619,17,83687
"Farmington city, Illinois",49784,17,25531
"Lacon city, Illinois",48786,17,40559
"Canton city, Illinois",39248,17,11007
"Ashley city, Illinois",38984,17,02531
"Centralia city, Illinois",32613,17,12164
"Kinmundy city, Illinois",37721,17,40117
"Lebanon city, Illinois",60273,17,42496
"Northlake city, Illinois",54808,17,53871
"Bridgeport city, Illinois",42292,17,08186
"Byron city, Illinois",50265,17,10240
"Berwyn city, Illinois",59574,17,05573
"Knoxville city, Illinois",49330,17,40416
"Country Club Hills city, Illinois",56317,17,16691
"Bunker Hill city, Illinois",45522,17,09577
"Prospect Heights city, Illinois",63150,17,62016
"Maharishi Vedic City city, Iowa",57500,19,48500
"Bradgate city, Iowa",43438,19,08065
"Humboldt city, Iowa",44276,19,37560
"Anamosa city, Iowa",38125,19,01990
"Hastings city, Iowa",35417,19,34995
"Henderson city, Iowa",49375,19,35715
"Manly city, Iowa",48214,19,48900
"Northwood city, Iowa",44345,19,57630
"Arlington city, Iowa",41667,19,02845
"Clermont city, Iowa",38125,19,14250
"Maynard city, Iowa",47361,19,50610
"Colfax city, Iowa",44821,19,15060
"Lambs Grove city, Iowa",65313,19,42870
"Lynnville city, Iowa",60417,19,47595
"Valeria city, Iowa",56250,19,80175
"Laurens city, Iowa",46667,19,43725
"Bennett city, Iowa",53958,19,05770
"Fort Dodge city, Iowa",38658,19,28515
"Gowrie city, Iowa",39643,19,31710
"Bowling Green city, Kentucky",37183,21,08902
"Glencoe city, Kentucky",47500,21,31204
"Monticello city, Kentucky",26005,21,53130
"Versailles city, Kentucky",38613,21,79482
"Jackson city, Kentucky",26891,21,39952
"Crittenden city, Kentucky",48503,21,18568
"Hawesville city, Kentucky",43429,21,35200
"Sonora city, Kentucky",50341,21,71724
"Jeffersontown city, Kentucky",63439,21,40222
"Milton city, Kentucky",34333,21,52590
"Plum Springs city, Kentucky",47083,21,61860
"Wheelwright city, Kentucky",21042,21,82272
"Wingo city, Kentucky",36528,21,83856
"Greensburg city, Kentucky",26515,21,32968
"Benham city, Kentucky",41250,21,05662
"Audubon Park city, Kentucky",96375,21,02656
"Bancroft city, Kentucky",88750,21,03376
"Hodgenville city, Kentucky",31859,21,37396
"Upton city, Kentucky",32670,21,78672
"Bellemeade city, Kentucky",73864,21,05392
"Bellewood city, Kentucky",102500,21,05464
"Crossgate city, Kentucky",103750,21,18766
"Goose Creek city, Kentucky",84479,21,31870
"Norbourne Estates city, Kentucky",148125,21,56550
"Cambridge city, Kentucky",54375,21,12066
"Fincastle city, Kentucky",71250,21,27262
"Hurstbourne Acres city, Kentucky",53839,21,38818
"Carpinteria city, California",72901,06,11446
"Aliso Viejo city, California",103261,06,00947
"Yountville city, California",72194,06,86930
"Goleta city, California",81398,06,30378
"Eastvale city, California",104940,06,21230
"Imperial Beach city, California",48010,06,36294
"Poway city, California",98859,06,58520
"Coolidge city, Arizona",36932,04,15500
"Winslow city, Arizona",34239,04,83930
"Sierra Vista city, Arizona",56280,04,66820
"Yuma city, Arizona",44216,04,85540
"Cudahy city, California",39058,06,17498
"Fairhope city, Alabama",61723,01,25240
"Robertsdale city, Alabama",38467,01,65208
"Dothan city, Alabama",42569,01,21184
"Jasper city, Alabama",39075,01,38416
"Fultondale city, Alabama",54273,01,28552
"Foley city, Alabama",42172,01,26992
"Guin city, Alabama",22065,01,32224
"Daphne city, Alabama",61508,01,19648
"Rainsville city, Alabama",39477,01,63336
"Carlisle city, Arkansas",49545,05,11500
"Mountain View city, Arkansas",23022,05,47540
"Lake Village city, Arkansas",33462,05,38170
"Portland city, Arkansas",35694,05,56750
"Mitchellville city, Arkansas",18828,05,46190
"Watson city, Arkansas",31500,05,73550
"Bella Vista city, Arkansas",62414,05,04840
"Southside city, Arkansas",35123,05,65630
"Sherwood city, Arkansas",59330,05,63800
"Wrightsville city, Arkansas",29375,05,76970
"Mendota city, California",26094,06,46828
"Bell Gardens city, California",37183,06,04996
"Beverly Hills city, California",100630,06,06308
"Covina city, California",65451,06,16742
"Downey city, California",65332,06,19766
"Glendale city, California",56069,06,30000
"Manhattan Beach city, California",144868,06,45400
"Maywood city, California",36696,06,46492
"Monrovia city, California",67167,06,48648
"Palmdale city, California",52801,06,55156
"Redondo Beach city, California",103782,06,60018
"San Marino city, California",139792,06,68224
"Santa Fe Springs city, California",58147,06,69154
"Sierra Madre city, California",95256,06,71806
"Torrance city, California",80862,06,80000
"Modesto city, California",50996,06,48354
"Turlock city, California",51555,06,80812
"Hughson city, California",54352,06,34904
"Lincoln city, California",76354,06,41474
"Simpsonville city, Kentucky",65455,21,70752
"Carrsville city, Kentucky",33750,21,13060
"Georgetown city, Kentucky",60632,21,30700
"Edmonton city, Kentucky",21645,21,23968
"Union city, Kentucky",100517,21,78384
"Smithland city, Kentucky",27063,21,71382
"Crab Orchard city, Kentucky",21801,21,17956
"Calhoun city, Kentucky",35202,21,11854
"Sacramento city, Kentucky",23333,21,67638
"Smiths Grove city, Kentucky",48250,21,71454
"Midway city, Kentucky",51857,21,52140
"Catlettsburg city, Kentucky",28160,21,13420
"Ghent city, Kentucky",50188,21,30808
"Dycusburg city, Kentucky",40526,21,23140
"Marion city, Kentucky",29508,21,50034
"Allen city, Kentucky",-666666666,21,00946
"Wayland city, Kentucky",26625,21,81012
"Crestwood city, Kentucky",88267,21,18496
"Providence city, Kentucky",24427,21,63372
"Lawrenceburg city, Kentucky",51977,21,44146
"Mayfield city, Kentucky",26069,21,50898
"Powderly city, Kentucky",35469,21,62652
"South Carrollton city, Kentucky",30694,21,71814
"Carlisle city, Kentucky",31133,21,12898
"Orchard Grass Hills city, Kentucky",73409,21,58200
"Ferguson city, Kentucky",37656,21,27010
"Richmond city, Kentucky",32436,21,65226
"Maysville city, Kentucky",27981,21,51024
"Owenton city, Kentucky",28882,21,58692
"Ekron city, Kentucky",31806,21,24094
"Lebanon city, Kentucky",30875,21,44344
"Raywick city, Kentucky",30938,21,64146
"Calvert City city, Kentucky",44939,21,12016
"La Grange city, Kentucky",56087,21,43480
"River Bluff city, Kentucky",94250,21,65559
"Lakeview Heights city, Kentucky",92917,21,43668
"Ravenna city, Kentucky",36029,21,64092
"Crestview Hills city, Kentucky",68186,21,18442
"Erlanger city, Kentucky",55982,21,25300
"Princeton city, Kentucky",39696,21,63138
"Alexandria city, Kentucky",74409,21,00802
"Mentor city, Kentucky",54688,21,51564
"Clinton city, Kentucky",23846,21,15742
"Kenner city, Louisiana",50979,22,39475
"Breaux Bridge city, Louisiana",35643,22,09340
"Aberdeen city, Maryland",51956,24,00125
"Brunswick city, Maryland",64853,24,10900
"Old Town city, Maine",35385,23,55225
"Biddeford city, Maine",47265,23,04860
"Nevada city, Iowa",56672,19,55695
"Ellston city, Iowa",53125,19,25005
"Shannon City city, Iowa",33750,19,71940
"Maxwell city, Iowa",70139,19,50520
"Albion city, Iowa",52232,19,00955
"Waterville city, Iowa",43750,19,82470
"Danville city, Iowa",49821,19,18435
"Mediapolis city, Iowa",52847,19,50790
"Grundy Center city, Iowa",52625,19,33195
"Magnolia city, Iowa",56875,19,48495
"Modale city, Iowa",34583,19,52995
"Osceola city, Iowa",44261,19,59835
"Garden Grove city, Iowa",30833,19,29775
"Lamoni city, Iowa",33393,19,42960
"Murray city, Iowa",40000,19,55065
"Eagle Grove city, Iowa",45125,19,23250
"New Hampton city, Iowa",39455,19,56100
"Milford city, Iowa",47044,19,52095
"Okoboji city, Iowa",59688,19,58710
"Casey city, Iowa",39500,19,11395
"Irwin city, Iowa",38750,19,39000
"Tennant city, Iowa",51875,19,77430
"Alton city, Iowa",64635,19,01585
"Matlock city, Iowa",63750,19,50385
"Macedonia city, Iowa",61944,19,47955
"Millersburg city, Iowa",49167,19,52230
"Cambridge city, Iowa",53214,19,10225
"Zearing city, Iowa",57083,19,87555
"Clemons city, Iowa",59063,19,14160
"Laurel city, Iowa",45208,19,43680
"Charlotte city, Iowa",50417,19,12855
"Wheatland city, Iowa",47679,19,84945
"Marble Rock city, Iowa",37500,19,49305
"Batavia city, Iowa",40804,19,04825
"Patterson city, Iowa",51146,19,61860
"Shenandoah city, Iowa",39526,19,72525
"West Chester city, Iowa",28750,19,83775
"Corning city, Iowa",44231,19,16500
"Cincinnati city, Iowa",33750,19,13395
"Plano city, Iowa",58438,19,63345
"Allison city, Iowa",51790,19,01315
"Enterprise city, Kansas",45139,20,21425
"Wamego city, Kansas",52397,20,75325
"Westmoreland city, Kansas",43304,20,77200
"Wheaton city, Kansas",62250,20,77700
"Anthony city, Kansas",46477,20,01975
"Chautauqua city, Kansas",26250,20,12675
"Argonia city, Kansas",50833,20,02250
"Caldwell city, Kansas",38611,20,09900
"Powhattan city, Kansas",31875,20,57350
"Bassett city, Kansas",-666666666,20,04450
"Copeland city, Kansas",60625,20,15475
"Ensign city, Kansas",55781,20,21400
"Winchester city, Kansas",40586,20,79800
"Gem city, Kansas",47500,20,26050
"Menlo city, Kansas",-666666666,20,45750
"Beattie city, Kansas",60000,20,04900
"Blue Rapids city, Kansas",50833,20,07650
"Atchison city, Kansas",41696,20,02900
"Barbourmeade city, Kentucky",99514,21,03556
"Arthur city, Iowa",41429,19,03115
"Aurora city, Iowa",47500,19,03835
"Lamont city, Iowa",41375,19,43005
"Ackley city, Iowa",45761,19,00190
"Radcliffe city, Iowa",54412,19,65370
"Algona city, Iowa",53388,19,01135
"Whittemore city, Iowa",50278,19,85260
"Clutier city, Iowa",40417,19,14655
"Toledo city, Iowa",41538,19,78510
"Albert City city, Iowa",44063,19,00865
"Alta city, Iowa",50677,19,01495
"North Buena Vista city, Iowa",31500,19,57135
"St. Olaf city, Iowa",55208,19,70140
"Cresco city, Iowa",44318,19,17220
"Columbus City city, Iowa",60375,19,15375
"Calumet city, Iowa",50000,19,10090
"Sutherland city, Iowa",45577,19,76485
"Treynor city, Iowa",66761,19,78825
"Chatsworth city, Iowa",63750,19,12945
"Hull city, Iowa",55446,19,37515
"Maurice city, Iowa",58750,19,50430
"Council Bluffs city, Iowa",47097,19,16860
"Marshalltown city, Iowa",50934,19,49755
"Bettendorf city, Iowa",75251,19,06355
"Blue Grass city, Iowa",71058,19,07075
"Durant city, Iowa",61435,19,22980
"Eldridge city, Iowa",66078,19,24600
"Le Claire city, Iowa",80580,19,44085
"Riverdale city, Iowa",71964,19,67350
"Mapleton city, Iowa",41602,19,49170
"Delaware city, Iowa",50536,19,19630
"Parnell city, Iowa",60833,19,61770
"Curlew city, Iowa",31875,19,17895
"Cylinder city, Iowa",60000,19,17985
"Benton city, Iowa",60469,19,05905
"Delphos city, Iowa",-666666666,19,19810
"Kelley city, Iowa",73750,19,40395
"McCallsburg city, Iowa",44500,19,47775
"Slater city, Iowa",69457,19,73515
"Story City city, Iowa",53893,19,75675
"Gilman city, Iowa",50833,19,30900
"State Center city, Iowa",49375,19,75135
"Donahue city, Iowa",78333,19,21720
"Emerson city, Iowa",52014,19,25500
"Martelle city, Iowa",47292,19,49845
"Onslow city, Iowa",41250,19,59250
"Livermore city, Iowa",53500,19,45975
"Grafton city, Iowa",35000,19,31890
"Marathon city, Iowa",38281,19,49260
"Garber city, Iowa",48750,19,29685
"Marquette city, Iowa",39896,19,49620
"Osterdock city, Iowa",66667,19,60015
"Granger city, Iowa",72222,19,32160
"Waukee city, Iowa",81250,19,82695
"Breda city, Iowa",58750,19,08290
"Willey city, Iowa",68750,19,85710
"Berkley city, Iowa",24375,19,06040
"Luther city, Iowa",68750,19,47280
"Ionia city, Iowa",48750,19,38460
"Alta Vista city, Iowa",40909,19,01540
"Lake Park city, Iowa",58472,19,42600
"Menlo city, Iowa",48500,19,51105
"Wayland city, Iowa",48333,19,82965
"Mount Vernon city, Iowa",72188,19,54840
"Palo city, Iowa",68125,19,61230
"New London city, Iowa",50179,19,56325
"Olds city, Iowa",49583,19,58890
"Ely city, Iowa",95804,19,25365
"Marion city, Iowa",67308,19,49485
"West Liberty city, Iowa",54461,19,84315
"Cantril city, Iowa",35000,19,10450
"Camanche city, Iowa",53438,19,10135
"Grand Mound city, Iowa",60625,19,32025
"Floyd city, Iowa",50417,19,28020
"Le Mars city, Iowa",56851,19,44400
"Fenton city, Iowa",37083,19,27210
"Elliott city, Iowa",50625,19,24915
"Cromwell city, Iowa",-666666666,19,17490
"Correctionville city, Iowa",39688,19,16545
"Sioux City city, Iowa",46028,19,73335
"Dallas Center city, Iowa",69474,19,18255
"Chillicothe city, Iowa",45417,19,13215
"Fremont city, Iowa",44514,19,29190
"Webb city, Iowa",43750,19,83010
"Boone city, Iowa",48135,19,07480
"Terril city, Iowa",41250,19,77520
"Bertram city, Iowa",88958,19,06175
"Nichols city, Iowa",47969,19,56685
"Northboro city, Iowa",36000,19,57045
"Grand Junction city, Iowa",45556,19,31980
"Carlisle city, Iowa",58299,19,10765
"Knierim city, Iowa",46250,19,41790
"Sheldon city, Iowa",46838,19,72390
"Halbur city, Iowa",59688,19,33645
"University Park city, Iowa",45625,19,79815
"Frederika city, Iowa",44219,19,29010
"Somers city, Iowa",54375,19,73920
"Rossie city, Iowa",58571,19,68925
"Galt city, Iowa",101000,19,29550
"Garwin city, Iowa",47426,19,30045
"Malcom city, Iowa",42143,19,48540
"Ventura city, Iowa",70625,19,80580
"Thornton city, Iowa",40625,19,77880
"Waucoma city, Iowa",38906,19,82650
"Van Wert city, Iowa",32500,19,80490
"Silver City city, Iowa",70208,19,73155
"Stanwood city, Iowa",49063,19,75045
"Pacific Grove city, California",81304,06,54848
"Seaside city, California",53406,06,70742
"Suisun City city, California",71563,06,75630
"Barstow city, California",37085,06,04030
"San Buenaventura (Ventura) city, California",70541,06,65042
"San Pablo city, California",45503,06,68294
"Taft city, California",49844,06,77574
"Santa Clarita city, California",85042,06,69088
"Culver City city, California",82000,06,17568
"Montebello city, California",47518,06,48816
"Pico Rivera city, California",57203,06,56924
"Signal Hill city, California",70286,06,71876
"Westlake Village city, California",130272,06,84438
"Fortuna city, California",44904,06,25296
"Trinidad city, California",47031,06,80448
"Rancho Cordova city, California",53360,06,59444
"Norco city, California",87067,06,51560
"Riverside city, California",58979,06,62000
"Greenfield city, California",46506,06,30994
"Temecula city, California",83840,06,78120
"Gustine city, California",37770,06,31568
"Pacifica city, California",103545,06,54806
"Larkspur city, California",91848,06,40438
"King City city, California",38766,06,38520
"Salinas city, California",52338,06,64224
"Fairfield city, California",69396,06,23182
"San Luis Obispo city, California",47777,06,68154
"Dorris city, California",28963,06,19584
"Pismo Beach city, California",75978,06,57414
"Tulelake city, California",31094,06,80686
"Palo Alto city, California",137043,06,55282
"Shafter city, California",41085,06,71106
"Avalon city, California",62054,06,03274
"Woodland city, California",56956,06,86328
"Arcadia city, California",83958,06,02462
"Bell city, California",38823,06,04870
"Carson city, California",73829,06,11530
"Compton city, California",45406,06,15044
"Diamond Bar city, California",89845,06,19192
"Westminster city, California",55287,06,84550
"Marysville city, California",41679,06,46170
"Burlingame city, California",102443,06,09066
"San Carlos city, California",135220,06,65070
"South San Francisco city, California",85076,06,73262
"Oxnard city, California",61709,06,54652
"Grass Valley city, California",35524,06,30798
"Greenville city, Alabama",32948,01,31912
"York city, Alabama",18787,01,84096
"Columbiana city, Alabama",34336,01,16768
"Centreville city, Alabama",43438,01,13672
"Luverne city, Alabama",29618,01,44728
"Semmes city, Alabama",49667,01,69240
"Rialto city, California",52347,06,60466
"Crowley city, Louisiana",27433,22,18650
"Monroe city, Louisiana",28681,22,51410
"Denham Springs city, Louisiana",48442,22,20435
"Eunice city, Louisiana",29082,22,24565
"New Iberia city, Louisiana",38240,22,54035
"Jeanerette city, Louisiana",31171,22,38075
"Bath city, Maine",42275,23,03355
"Cumberland city, Maryland",31855,24,21325
"Cambridge city, Maryland",36600,24,12400
"Bowie city, Maryland",106098,24,08775
"Baltimore city, Maryland",44262,24,04000
"Fruitland city, Maryland",67583,24,30950
"Laurel city, Maryland",68304,24,45900
"Crisfield city, Maryland",28053,24,20775
"Wallace city, Kansas",25357,20,74750
"Glen Elder city, Kansas",53750,20,26500
"Simpson city, Kansas",50714,20,65650
"Emmett city, Kansas",43750,20,21100
"Pawnee Rock city, Kansas",35357,20,54875
"Soldier city, Kansas",22500,20,66175
"Timken city, Kansas",28125,20,70625
"Scranton city, Kansas",49602,20,63675
"Gove City city, Kansas",42500,20,27125
"Park city, Kansas",32500,20,54400
"McLouth city, Kansas",44779,20,43900
"Meriden city, Kansas",63750,20,45950
"Valley Falls city, Kansas",39500,20,73300
"Axtell city, Kansas",50625,20,03600
"Oketo city, Kansas",61250,20,52525
"Ellis city, Kansas",48068,20,20450
"Schoenchen city, Kansas",65000,20,63425
"Alton city, Kansas",31071,20,01600
"Claflin city, Kansas",55972,20,13425
"Gas city, Kansas",41210,20,25975
"Iola city, Kansas",38096,20,34300
"La Harpe city, Kansas",35652,20,37725
"Belle Plaine city, Kansas",50192,20,05500
"Sun City city, Kansas",35000,20,69275
"Benton city, Kansas",47500,20,06175
"Council Grove city, Kansas",37500,20,15925
"Lake Quivira city, Kansas",132917,20,37975
"Deerfield city, Kansas",46607,20,17225
"Selden city, Kansas",49107,20,63875
"Herington city, Kansas",31757,20,31400
"Parkerville city, Kansas",37083,20,54575
"Kiowa city, Kansas",50179,20,37125
"Sharon city, Kansas",44583,20,64325
"Burlington city, Kansas",44869,20,09400
"Hanston city, Kansas",50000,20,29925
"Johnson City city, Kansas",42010,20,35600
"Leonardville city, Kansas",38438,20,39500
"Holyrood city, Kansas",43333,20,32850
"Kanopolis city, Kansas",40729,20,35950
"WaKeeney city, Kansas",51026,20,74450
"Eskridge city, Kansas",36429,20,21650
"McFarland city, Kansas",57891,20,43775
"Bogue city, Kansas",34583,20,07825
"Hudson city, Kansas",48333,20,33400
"Chanute city, Kansas",37887,20,12500
"Eminence city, Kentucky",35972,21,24904
"Briarwood city, Kentucky",50455,21,09532
"Douglass Hills city, Kentucky",63021,21,22204
"Druid Hills city, Kentucky",113000,21,22474
"Glenview city, Kentucky",223438,21,31348
"Glenview Manor city, Kentucky",113750,21,31420
"Hills and Dales city, Kentucky",133125,21,36865
"Hollow Creek city, Kentucky",77222,21,37576
"Hollyvilla city, Kentucky",34773,21,37630
"Meadowview Estates city, Kentucky",41667,21,51294
"Kingsley city, Kentucky",86750,21,42598
"Manor Creek city, Kentucky",118750,21,49800
"Meadow Vale city, Kentucky",61667,21,51258
"Fontanelle city, Iowa",37063,19,28290
"Ransom city, Kansas",35000,20,58500
"Manhattan city, Kansas",45992,20,44250
"Riley city, Kansas",48214,20,59875
"Portis city, Kansas",-666666666,20,57100
"Reserve city, Kansas",29375,20,59050
"Delphos city, Kansas",39500,20,17600
"Concordia city, Kansas",36984,20,15200
"Madison city, Kansas",32292,20,44050
"Sharon Springs city, Kansas",33125,20,64375
"Atlanta city, Kansas",49375,20,03050
"Freeport city, Kansas",-666666666,20,24725
"Waldron city, Kansas",-666666666,20,74625
"Hillsboro city, Kansas",48125,20,32275
"La Crosse city, Kansas",35081,20,37500
"Otis city, Kansas",39500,20,53525
"Olivet city, Kansas",53125,20,52700
"Quenemo city, Kansas",25962,20,58100
"Lenexa city, Kansas",78798,20,39350
"Leoti city, Kansas",55139,20,39550
"McDonald city, Kansas",31875,20,43750
"Richmond city, Kansas",50714,20,59675
"Lansing city, Kansas",83356,20,38650
"Derby city, Kansas",68965,20,17800
"Maize city, Kansas",71369,20,44200
"Burrton city, Kansas",50474,20,09575
"Yates Center city, Kansas",31641,20,80700
"Agenda city, Kansas",28125,20,00475
"Hollenberg city, Kansas",47500,20,32650
"Dearing city, Kansas",47614,20,17150
"Tyro city, Kansas",45938,20,71925
"Byers city, Kansas",-666666666,20,09800
"Columbus city, Kansas",41463,20,15075
"Scammon city, Kansas",41250,20,63325
"Mapleton city, Kansas",58750,20,44550
"Humboldt city, Kansas",36346,20,33450
"Edmond city, Kansas",41944,20,19875
"Damar city, Kansas",35313,20,16975
"Jetmore city, Kansas",47115,20,35450
"Mound City city, Kansas",39102,20,48750
"Manter city, Kansas",50417,20,44375
"Oakley city, Kansas",44201,20,51825
"Hill City city, Kansas",38289,20,32175
"Morland city, Kansas",-666666666,20,48275
"Erie city, Kansas",39191,20,21500
"Alden city, Kansas",47500,20,00950
"Chase city, Kansas",33897,20,12650
"Frederick city, Kansas",16250,20,24550
"Niotaze city, Kansas",31786,20,50750
"Lehigh city, Kansas",60625,20,39225
"Moundridge city, Kansas",46667,20,48800
"Bronson city, Kansas",32083,20,08475
"Tampa city, Kansas",48000,20,70000
"Barnes city, Kansas",30000,20,04250
"Hiawatha city, Kansas",40196,20,31675
"Nickerson city, Kansas",41898,20,50525
"Chapman city, Kansas",55700,20,12550
"Labette city, Kansas",43750,20,37375
"Bird City city, Kansas",40781,20,06825
"Andover city, Kansas",85230,20,01800
"Elbing city, Kansas",73750,20,20050
"Barnard city, Kansas",36250,20,04225
"Harveyville city, Kansas",38542,20,30575
"Oberlin city, Kansas",37106,20,52000
"Galesburg city, Kansas",40625,20,25150
"Kissimmee city, Florida",38262,12,36950
"Bartow city, Florida",45039,12,03675
"Fort Meade city, Florida",43179,12,24100
"Bonifay city, Florida",25179,12,07450
"Wildwood city, Florida",42574,12,77675
"Callaway city, Florida",50027,12,09725
"Mexico Beach city, Florida",54554,12,44300
"West Park city, Florida",39657,12,76658
"Coral Gables city, Florida",91452,12,14250
"Plant City city, Florida",45892,12,57550
"Boynton Beach city, Florida",47943,12,07875
"Mission Viejo city, California",104886,06,48256
"Lodi city, California",51139,06,42202
"Scotts Valley city, California",104150,06,70588
"La Palma city, California",83760,06,40256
"Newport Beach city, California",115845,06,51182
"San Clemente city, California",97210,06,65084
"Berkeley city, California",70393,06,06000
"Fremont city, California",111613,06,26000
"Firebaugh city, California",36181,06,24134
"Bellflower city, California",50704,06,04982
