NAME,B19013_001E,state,place
"Swan city, Iowa",21563,19,76665
"Gravity city, Iowa",32500,19,32520
"Farragut city, Iowa",43333,19,26985
"Hamburg city, Iowa",38438,19,33780
"Riverton city, Iowa",53977,19,67575
"Hayesville city, Iowa",36250,19,35445
"North English city, Iowa",52500,19,57225
"Reinbeck city, Iowa",59453,19,66315
"Thornburg city, Iowa",51875,19,77835
"Mitchell city, Iowa",39167,19,52905
"Middletown city, Iowa",58056,19,51735
"Logan city, Iowa",59470,19,46155
"Fort Madison city, Iowa",43631,19,28605
"Exira city, Iowa",37583,19,26265
"Buck Grove city, Iowa",26875,19,09145
"Dow City city, Iowa",35208,19,22215
"North Liberty city, Iowa",80426,19,57360
"West Branch city, Iowa",62083,19,83595
"Marysville city, Iowa",42969,19,50070
"Allerton city, Iowa",37813,19,01270
"Corydon city, Iowa",44063,19,16635
"West Point city, Iowa",52917,19,84585
"Thayer city, Iowa",-666666666,19,77565
"Martinsburg city, Iowa",61250,19,49935
"McIntire city, Iowa",36250,19,48045
"Bondurant city, Iowa",75357,19,07390
"Armstrong city, Iowa",42557,19,02935
"Corwith city, Iowa",37344,19,16590
"Kanawha city, Iowa",41979,19,40260
"Klemme city, Iowa",48750,19,41655
"New Virginia city, Iowa",57188,19,56595
"Humeston city, Iowa",42361,19,37605
"Pioneer city, Iowa",-666666666,19,62985
"Westfield city, Iowa",42813,19,84090
"Danbury city, Iowa",47500,19,18390
"Bristow city, Iowa",24000,19,08560
"Cascade city, Iowa",48750,19,11305
"Abilene city, Kansas",47731,20,00125
"Carlton city, Kansas",55000,20,10675
"Hepler city, Kansas",27250,20,31375
"Walnut city, Kansas",24286,20,74950
"Bel Aire city, Kansas",77242,20,05337
"Lawrence city, Kansas",49297,20,38900
"Lost Springs city, Kansas",31875,20,42825
"Burden city, Kansas",44583,20,09250
"Winfield city, Kansas",46371,20,79950
"Ottawa city, Kansas",44256,20,53550
"Halstead city, Kansas",56719,20,29600
"Hesston city, Kansas",60047,20,31600
"Tonganoxie city, Kansas",66705,20,70800
"Gaylord city, Kansas",42083,20,26000
"Toronto city, Kansas",21528,20,71050
"Wetmore city, Kansas",47841,20,77550
"Greenleaf city, Kansas",34432,20,28625
"Haddam city, Kansas",32500,20,29400
"Coats city, Kansas",26429,20,14525
"Marquette city, Kansas",50577,20,44925
"Greeley city, Kansas",33750,20,28350
"Ashland city, Kansas",41518,20,02675
"Stockton city, Kansas",44167,20,68350
"Woodston city, Kansas",20313,20,80450
"Zurich city, Kansas",35938,20,81025
"Redfield city, Kansas",26750,20,58725
"Aurora city, Kansas",-666666666,20,03425
"Jamestown city, Kansas",41500,20,34975
"Miltonvale city, Kansas",38000,20,46950
"Danville city, Kansas",-666666666,20,17000
"Elgin city, Kansas",23750,20,20125
"Hoyt city, Kansas",48750,20,33375
"Susank city, Kansas",69167,20,69525
"Mission Woods city, Kansas",158750,20,47425
"Albert city, Kansas",53750,20,00825
"Ellinwood city, Kansas",49559,20,20425
"St. George city, Kansas",73672,20,62200
"Bison city, Kansas",42500,20,06950
"Eudora city, Kansas",72477,20,21675
"Bonner Springs city, Kansas",56164,20,07975
"Edwardsville city, Kansas",61228,20,20000
"Hope city, Kansas",42000,20,33075
"Bluff City city, Kansas",17500,20,07775
"Onaga city, Kansas",42500,20,52875
"Overland Park city, Kansas",78217,20,53775
"Lebanon city, Kansas",32188,20,39100
"Sabetha city, Kansas",51464,20,62025
"Baxter Springs city, Kansas",33836,20,04625
"Tipton city, Kansas",51094,20,70675
"North Newton city, Kansas",65694,20,51225
"Liberal city, Kansas",47459,20,39825
"Leon city, Kansas",52361,20,39450
"Norton city, Kansas",52966,20,51500
"Quinter city, Kansas",49821,20,58250
"Robinson city, Kansas",41250,20,60325
"Ozawkie city, Kansas",75568,20,53925
"Bennington city, Kansas",53750,20,06075
"Cuba city, Kansas",41250,20,16625
"Cottonwood Falls city, Kansas",36146,20,15900
"South Haven city, Kansas",38333,20,66650
"Grainfield city, Kansas",48542,20,27200
"Hunnewell city, Kansas",-666666666,20,33500
"Matfield Green city, Kansas",43750,20,45150
"Lincolnville city, Kansas",36250,20,41325
"Arkansas City city, Kansas",38958,20,02300
"Cambridge city, Kansas",50000,20,10125
"Minneapolis city, Kansas",47134,20,47075
"Roseland city, Kansas",33750,20,61275
"Rossville city, Kansas",59500,20,61400
"Enterprise city, Kansas",46979,20,21425
"Delphos city, Kansas",40000,20,17600
"Concordia city, Kansas",41089,20,15200
"Madison city, Kansas",35625,20,44050
"Sharon Springs city, Kansas",43750,20,64375
"Atlanta city, Kansas",40833,20,03050
"Freeport city, Kansas",-666666666,20,24725
"Waldron city, Kansas",-666666666,20,74625
"Hillsboro city, Kansas",48224,20,32275
"La Crosse city, Kansas",33289,20,37500
"Otis city, Kansas",47000,20,53525
"Olivet city, Kansas",51250,20,52700
"Quenemo city, Kansas",28750,20,58100
"Lenexa city, Kansas",81173,20,39350
"Leoti city, Kansas",48250,20,39550
"McDonald city, Kansas",31406,20,43750
"Richmond city, Kansas",50000,20,59675
"Lansing city, Kansas",84183,20,38650
"Derby city, Kansas",70678,20,17800
"Maize city, Kansas",65697,20,44200
"Burrton city, Kansas",47321,20,09575
"Yates Center city, Kansas",32708,20,80700
"Agenda city, Kansas",-666666666,20,00475
"Hollenberg city, Kansas",38750,20,32650
"Dearing city, Kansas",48750,20,17150
"Tyro city, Kansas",44167,20,71925
"Byers city, Kansas",73750,20,09800
"Columbus city, Kansas",40968,20,15075
"Scammon city, Kansas",34875,20,63325
"Mapleton city, Kansas",-666666666,20,44550
"Humboldt city, Kansas",40885,20,33450
"Edmond city, Kansas",44773,20,19875
"Damar city, Kansas",29773,20,16975
"Jetmore city, Kansas",49511,20,35450
"Mound City city, Kansas",38750,20,48750
"Manter city, Kansas",43750,20,44375
"Oakley city, Kansas",47773,20,51825
"Hill City city, Kansas",39231,20,32175
"Morland city, Kansas",46667,20,48275
"Erie city, Kansas",43929,20,21500
"Alden city, Kansas",48125,20,00950
"Herington city, Kansas",35081,20,31400
"Leawood city, Kansas",151446,20,39075
"Roeland Park city, Kansas",64757,20,60825
"Dwight city, Kansas",33000,20,19125
"Atwood city, Kansas",43542,20,03150
"Andale city, Kansas",83125,20,01775
"Muscotah city, Kansas",39375,20,49325
"Glasco city, Kansas",43654,20,26375
"Climax city, Kansas",52500,20,14275
"Virgil city, Kansas",26250,20,74075
"Belvue city, Kansas",56250,20,05925
"St. Marys city, Kansas",62361,20,62400
"Attica city, Kansas",46786,20,03100
"Easton city, Kansas",50417,20,19600
"Smith Center city, Kansas",37070,20,65925
"Belleville city, Kansas",33718,20,05600
"Havensville city, Kansas",82969,20,30775
"Louisville city, Kansas",38056,20,42925
"Arma city, Kansas",36458,20,02375
"Fairway city, Kansas",103050,20,22700
"Merriam city, Kansas",57109,20,46000
"Mission city, Kansas",55690,20,47225
"Dunlap city, Kansas",31250,20,18950
"Hoxie city, Kansas",56146,20,33350
"Bentley city, Kansas",64464,20,06125
"Olathe city, Kansas",82649,20,52575
"Prairie Village city, Kansas",84106,20,57575
"Lakin city, Kansas",49063,20,38175
"Longford city, Kansas",40000,20,42575
"Tribune city, Kansas",50083,20,71450
"Ulysses city, Kansas",57027,20,71975
"Peabody city, Kansas",40650,20,55100
"Dexter city, Kansas",34000,20,17925
"Wellsville city, Kansas",51852,20,76625
"Newton city, Kansas",49874,20,50475
"Athol city, Kansas",51667,20,03025
"Neosho Falls city, Kansas",31429,20,49825
"Clifton city, Kansas",61538,20,14200
"Palmer city, Kansas",65417,20,54200
"Havana city, Kansas",52692,20,30700
"Formoso city, Kansas",32500,20,23825
"Salina city, Kansas",47103,20,62700
"Canton city, Kansas",53667,20,10475
"Altoona city, Kansas",36250,20,01625
"Benedict city, Kansas",29583,20,06000
"Coyville city, Kansas",72083,20,16150
"McCune city, Kansas",41125,20,43725
"New Albany city, Kansas",-666666666,20,50150
"Brewster city, Kansas",55500,20,08425
"Montezuma city, Kansas",53625,20,47875
"Bunker Hill city, Kansas",43000,20,09225
"Dorrance city, Kansas",53500,20,18325
"Summerfield city, Kansas",39375,20,68950
"Denton city, Kansas",70313,20,17750
"White Cloud city, Kansas",24500,20,77850
"Elmdale city, Kansas",250001,20,20675
"Long Island city, Kansas",43906,20,42600
"Prairie View city, Kansas",58000,20,57525
"Norcatur city, Kansas",34000,20,50925
"Pleasanton city, Kansas",32536,20,56450
"Prescott city, Kansas",25288,20,57650
"Lincoln Center city, Kansas",41927,20,41300
"Radium city, Kansas",46250,20,58300
"Hardtner city, Kansas",41250,20,30000
"Dresden city, Kansas",24583,20,18600
"Utica city, Kansas",32273,20,72650
"Latham city, Kansas",28750,20,38775
"Scott City city, Kansas",57690,20,63600
"Burdett city, Kansas",46250,20,09275
"Larned city, Kansas",42119,20,38700
"Paxico city, Kansas",43750,20,54950
"Logan city, Kansas",45530,20,42100
"Geuda Springs city, Kansas",40278,20,26200
"Williamsburg city, Kansas",39348,20,79300
"Sedan city, Kansas",27422,20,63750
"Lane city, Kansas",41250,20,38400
"Rantoul city, Kansas",47917,20,58525
"Junction City city, Kansas",47217,20,35750
"Holton city, Kansas",43142,20,32825
"Horse Cave city, Kentucky",35080,21,38008
"Eminence city, Kentucky",34917,21,24904
"Briarwood city, Kentucky",46875,21,09532
"Douglass Hills city, Kentucky",63904,21,22204
"Druid Hills city, Kentucky",121458,21,22474
"Glenview city, Kentucky",235000,21,31348
"Glenview Manor city, Kentucky",111875,21,31420
"Hills and Dales city, Kentucky",156667,21,36865
"Hollow Creek city, Kentucky",71705,21,37576
"Hollyvilla city, Kentucky",34375,21,37630
"Meadowview Estates city, Kentucky",41563,21,51294
"Kingsley city, Kentucky",85000,21,42598
"Manor Creek city, Kentucky",111250,21,49800
"Meadow Vale city, Kentucky",69875,21,51258
"Richlawn city, Kentucky",103250,21,65208
"Woodburn city, Kentucky",46389,21,84414
"Middlesborough city, Kentucky",22425,21,51924
"North Middletown city, Kentucky",48472,21,56820
"Ashland city, Kentucky",40053,21,02368
"Owensboro city, Kentucky",40146,21,58620
"Warsaw city, Kentucky",40027,21,80706
"South Shore city, Kentucky",30536,21,72210
"Anchorage city, Kentucky",172188,21,01504
"Vine Grove city, Kentucky",56939,21,79734
"Harlan city, Kentucky",23801,21,34732
"Forest Hills city, Kentucky",80357,21,28342
"Hickory Hill city, Kentucky",86964,21,36374
"Indian Hills city, Kentucky",169737,21,39304
"Mockingbird Valley city, Kentucky",212500,21,52842
"Old Brownsboro Place city, Kentucky",138750,21,57658
"Beattyville city, Kentucky",17179,21,04546
"Fleming-Neon city, Kentucky",28889,21,27846
"Owenton city, Kentucky",27845,21,58692
"Ekron city, Kentucky",31438,21,24094
"Lebanon city, Kentucky",29288,21,44344
"Raywick city, Kentucky",28750,21,64146
"Calvert City city, Kentucky",54333,21,12016
"La Grange city, Kentucky",60690,21,43480
"River Bluff city, Kentucky",105500,21,65559
"Lakeview Heights city, Kentucky",81250,21,43668
"Ravenna city, Kentucky",38750,21,64092
"Crestview Hills city, Kentucky",71696,21,18442
"Erlanger city, Kentucky",56563,21,25300
"Princeton city, Kentucky",43958,21,63138
"Alexandria city, Kentucky",72721,21,00802
"Mentor city, Kentucky",55125,21,51564
"Clinton city, Kentucky",29514,21,15742
"Edgewood city, Kentucky",93958,21,23932
"Fort Mitchell city, Kentucky",64229,21,28558
"Irvington city, Kentucky",33833,21,39664
"Perryville city, Kentucky",40170,21,60258
"Clay City city, Kentucky",25288,21,15238
"Brodhead city, Kentucky",22375,21,09838
"Trenton city, Kentucky",51250,21,77592
"Drakesboro city, Kentucky",44250,21,22348
"Mount Vernon city, Kentucky",20954,21,54174
"Guthrie city, Kentucky",26422,21,33562
"Hindman city, Kentucky",24821,21,37108
"Brooksville city, Kentucky",22083,21,10000
"Lebanon Junction city, Kentucky",43942,21,44362
"Salem city, Kentucky",36518,21,68052
"Livermore city, Kentucky",33839,21,47062
"Covington city, Kentucky",38346,21,17848
"Crescent Springs city, Kentucky",66821,21,18352
"Villa Hills city, Kentucky",85230,21,79698
"Nortonville city, Kentucky",29167,21,56910
"Stamping Ground city, Kentucky",33553,21,73038
"Franklin city, Kentucky",32977,21,28918
"Corinth city, Kentucky",20833,21,17434
"Campbellsville city, Kentucky",26412,21,12160
"Island city, Kentucky",41875,21,39700
"Paducah city, Kentucky",35581,21,58836
"Pleasureville city, Kentucky",45104,21,61788
"Simpsonville city, Kentucky",69345,21,70752
"Carrsville city, Kentucky",34375,21,13060
"Georgetown city, Kentucky",61427,21,30700
"Edmonton city, Kentucky",23995,21,23968
"Union city, Kentucky",107361,21,78384
"Smithland city, Kentucky",31094,21,71382
"Crab Orchard city, Kentucky",22228,21,17956
"Calhoun city, Kentucky",32500,21,11854
"Sacramento city, Kentucky",30682,21,67638
"Smiths Grove city, Kentucky",47656,21,71454
"Midway city, Kentucky",57589,21,52140
"Ponchatoula city, Louisiana",43681,22,61615
"Mansfield city, Louisiana",24750,22,48365
"Scott city, Louisiana",48170,22,68475
"Carencro city, Louisiana",38807,22,12665
"Abbeville city, Louisiana",34137,22,00100
"Leesville city, Louisiana",34668,22,43010
"Bossier City city, Louisiana",48468,22,08920
"Tallulah city, Louisiana",27592,22,74690
"Sulphur city, Louisiana",53058,22,73640
"Springhill city, Louisiana",27857,22,72485
"Gonzales city, Louisiana",58082,22,29850
"Marksville city, Louisiana",25980,22,48750
"Westlake city, Louisiana",53417,22,80815
"Rayne city, Louisiana",31653,22,63645
"Thibodaux city, Louisiana",35146,22,75425
"Laurel city, Maryland",72726,24,45900
"Crisfield city, Maryland",29681,24,20775
"College Park city, Maryland",64107,24,18750
"Rockville city, Maryland",100436,24,67675
"Greenbelt city, Maryland",72846,24,34775
"Harrison city, Michigan",27788,26,36800
"Harbor Springs city, Michigan",46875,26,36560
"Bessemer city, Michigan",34000,26,07960
"Midland city, Michigan",58910,26,53780
"Carson City city, Michigan",27614,26,13600
"Frankenmuth city, Michigan",49828,26,30200
"Dearborn city, Michigan",50329,26,21000
"Detroit city, Michigan",27838,26,22000
"Grosse Pointe Woods city, Michigan",95697,26,35580
"Inkster city, Michigan",32379,26,40680
"Gobles city, Michigan",48889,26,32640
"East Jordan city, Michigan",32534,26,24020
"Cheboygan city, Michigan",35972,26,15000
"Laingsburg city, Michigan",54402,26,44200
"Belleville city, Michigan",45223,26,07020
"Dearborn Heights city, Michigan",47794,26,21020
"Gibraltar city, Michigan",62167,26,32020
"Grosse Pointe Farms city, Michigan",132390,26,35520
"Highland Park city, Michigan",15699,26,38180
"Northville city, Michigan",107500,26,58980
"Bangor city, Michigan",37938,26,05140
"Ann Arbor city, Michigan",61247,26,03000
"Plymouth city, Michigan",80104,26,65060
"Berkley city, Michigan",77772,26,07660
"River Rouge city, Michigan",29671,26,68760
"Trenton city, Michigan",59943,26,80420
"Grand Rapids city, Michigan",44369,26,34000
"Kentwood city, Michigan",50689,26,42820
"Eastpointe city, Michigan",46512,26,24290
"New Baltimore city, Michigan",76655,26,57100
"St. Clair Shores city, Michigan",56674,26,70760
"Sterling Heights city, Michigan",62344,26,76460
"Onaway city, Michigan",25694,26,60680
"Niles city, Michigan",31844,26,57760
"Charlevoix city, Michigan",34484,26,14780
"Watervliet city, Michigan",38073,26,84500
"Otsego city, Michigan",44930,26,61620
"Wayland city, Michigan",52831,26,84880
"Melvindale city, Michigan",39056,26,52940
"Auburn Hills city, Michigan",58438,26,04105
"Tecumseh city, Michigan",51319,26,79120
"Hastings city, Michigan",48114,26,37120
"Battle Creek city, Michigan",39679,26,05920
"Kingston city, Minnesota",47188,27,33344
"Watkins city, Minnesota",44792,27,68620
"Gilman city, Minnesota",68125,27,23804
"Frazee city, Minnesota",50238,27,22472
"Inver Grove Heights city, Minnesota",73296,27,31076
"South Haven city, Minnesota",48750,27,61402
"Sherburn city, Minnesota",49655,27,59620
"Buffalo city, Minnesota",66910,27,08452
"Howard Lake city, Minnesota",49917,27,30284
"Aurora city, Minnesota",41688,27,02872
"Biwabik city, Minnesota",33409,27,06148
"Floodwood city, Minnesota",32500,27,21338
"Fifty Lakes city, Minnesota",62500,27,21032
"Milroy city, Minnesota",42917,27,42362
"Redwood Falls city, Minnesota",47020,27,53656
"Stillwater city, Minnesota",82205,27,62824
"Jeffers city, Minnesota",40938,27,31796
"Atwater city, Minnesota",53438,27,02692
"Mora city, Minnesota",38107,27,44044
"Madison Lake city, Minnesota",69286,27,39320
"Sunburg city, Minnesota",43438,27,63454
"Lowry city, Minnesota",67500,27,38366
"Sedan city, Minnesota",46250,27,59188
"Starbuck city, Minnesota",46053,27,62500
"Villard city, Minnesota",40536,27,67144
"Buffalo Lake city, Minnesota",45000,27,08488
"Fairfax city, Minnesota",46081,27,20222
"Franklin city, Minnesota",42833,27,22364
"Hector city, Minnesota",58594,27,28124
"Olivia city, Minnesota",53576,27,48256
"Champlin city, Minnesota",89043,27,10846
"Dayton city, Minnesota",87966,27,15022
"Golden Valley city, Minnesota",87964,27,24308
"Hopkins city, Minnesota",53027,27,30140
"Loretto city, Minnesota",84219,27,38222
"Maple Grove city, Minnesota",101859,27,40166
"Minnetonka city, Minnesota",86672,27,43252
"Mound city, Minnesota",82010,27,44476
"New Hope city, Minnesota",53228,27,45628
"Osseo city, Minnesota",52569,27,49012
"Robbinsdale city, Minnesota",62891,27,54808
"Wilton city, Minnesota",-666666666,27,70708
"Carlos city, Minnesota",57386,27,09964
"Millerville city, Minnesota",43750,27,42254
"Nelson city, Minnesota",56250,27,45106
"Preston city, Minnesota",48529,27,52450
"Rushford Village city, Minnesota",74286,27,56302
"Albert Lea city, Minnesota",43532,27,00694
"Milaca city, Minnesota",39643,27,42110
"Renville city, Minnesota",55625,27,53890
"Excelsior city, Minnesota",55000,27,20078
"Medicine Lake city, Minnesota",83750,27,41462
"Minnetrista city, Minnesota",148783,27,43306
"Arco city, Minnesota",45500,27,01972
"Ivanhoe city, Minnesota",45096,27,31526
"Tyler city, Minnesota",41779,27,66046
"Fergus Falls city, Minnesota",43191,27,20906
"Richville city, Minnesota",46250,27,54340
"Minnesota Lake city, Minnesota",53482,27,43198
"Wells city, Minnesota",42177,27,69106
"Oslo city, Minnesota",45781,27,48976
"Brooklyn Park city, Minnesota",68274,27,07966
"Woodland city, Minnesota",146875,27,71500
"Chanhassen city, Minnesota",116569,27,10918
"Minnetonka Beach city, Minnesota",200469,27,43270
"Tonka Bay city, Minnesota",119779,27,65164
"Vergas city, Minnesota",43750,27,66766
"Lake City city, Minnesota",53300,27,34172
"Lewisville city, Minnesota",35625,27,36818
"Center City city, Minnesota",80556,27,10576
"North Branch city, Minnesota",73932,27,46798
"Kandiyohi city, Minnesota",52000,27,32372
"Red Lake Falls city, Minnesota",47125,27,53476
"Milan city, Minnesota",36786,27,42146
"Okabena city, Minnesota",48750,27,48184
"Pennock city, Minnesota",53750,27,50344
"Heidelberg city, Minnesota",72083,27,28214
"Kasota city, Minnesota",52639,27,32462
"Bena city, Minnesota",16250,27,05104
"Remer city, Minnesota",23906,27,53782
"Walker city, Minnesota",32212,27,67792
"Brownton city, Minnesota",49583,27,08254
"Good Thunder city, Minnesota",54000,27,24506
"Spring Valley city, Minnesota",46078,27,62104
"Funkley city, Minnesota",23750,27,22976
"Kelliher city, Minnesota",52188,27,32606
"Wendell city, Minnesota",32500,27,69142
"Glenville city, Minnesota",42273,27,24056
"Millville city, Minnesota",59375,27,42290
"Wabasha city, Minnesota",42813,27,67378
"Zumbro Falls city, Minnesota",57813,27,72310
"Ormsby city, Minnesota",28750,27,48562
"Dodge Center city, Minnesota",52115,27,15994
"Easton city, Minnesota",66875,27,17738
"Nevis city, Minnesota",32813,27,45340
"Park Rapids city, Minnesota",36120,27,49768
"Storden city, Minnesota",37500,27,63022
"Cass Lake city, Minnesota",31875,27,10252
"Glencoe city, Minnesota",51200,27,23948
"New Ulm city, Minnesota",55876,27,46042
"Springfield city, Minnesota",42679,27,61816
"Canby city, Minnesota",45599,27,09604
"Red Wing city, Minnesota",50746,27,53620
"Avoca city, Minnesota",44375,27,03052
"Wanamingo city, Minnesota",51146,27,67972
"International Falls city, Minnesota",41241,27,31040
"Bejou city, Minnesota",42083,27,04672
"St. Leo city, Minnesota",46250,27,57202
"Newburgh city, New York",36922,36,50034
"Rensselaer city, New York",49773,36,61148
"Kinston city, North Carolina",29927,37,35920
"Goldsboro city, North Carolina",33480,37,26880
"Greenville city, North Carolina",36496,37,28080
"Raleigh city, North Carolina",61505,37,55000
"Randleman city, North Carolina",37902,37,55080
"Wilson city, North Carolina",41037,37,74540
"Sanford city, North Carolina",45417,37,59280
"Hubbard city, Ohio",47984,39,36582
"Girard city, Ohio",39184,39,30198
"Youngstown city, Ohio",26295,39,88000
"Willard city, Ohio",40676,39,85232
"Ashtabula city, Ohio",29421,39,02638
"Martins Ferry city, Ohio",36524,39,48104
"Lancaster city, Ohio",40235,39,41720
"Conneaut city, Ohio",39293,39,18350
"Canfield city, Ohio",69118,39,11360
"Eaton city, Ohio",35743,39,24234
"Salem city, Ohio",39454,39,69834
"Loveland city, Ohio",70469,39,45108
"West Carrollton city, Ohio",41038,39,83090
"Medford city, Oregon",45361,41,47000
"Imbler city, Oregon",47188,41,36050
"Amity city, Oregon",53958,41,02000
"Klamath Falls city, Oregon",38847,41,39700
"Port Orford city, Oregon",28850,41,59250
"Huntington city, Oregon",42656,41,35700
"Jacksonville city, Oregon",60625,41,37000
"Shady Cove city, Oregon",31193,41,66550
"Astoria city, Oregon",44747,41,03150
"Cannon Beach city, Oregon",48833,41,10850
"Fairview city, Oregon",58032,41,24250
"Maywood Park city, Oregon",91042,41,46730
"Rufus city, Oregon",36250,41,64200
"Grants Pass city, Oregon",38544,41,30550
"Portland city, Oregon",61532,41,59000
"Hubbard city, Oregon",60338,41,35450
"Jefferson city, Oregon",54515,41,37250
"Mill City city, Oregon",39808,41,48150
"Arlington city, Oregon",39286,41,02800
"Halfway city, Oregon",35250,41,31650
"Lonerock city, Oregon",15000,41,43400
"Sisters city, Oregon",56809,41,67950
"Idanha city, Oregon",31484,41,35800
"Keizer city, Oregon",60722,41,38500
"Sandy city, Oregon",64057,41,65250
"Sublimity city, Oregon",59600,41,70700
"Donald city, Oregon",63889,41,20100
"Woodburn city, Oregon",47042,41,83750
"Gaston city, Oregon",55795,41,28100
"Hillsboro city, Oregon",75599,41,34100
"Sherwood city, Oregon",95309,41,67100
"Wilsonville city, Oregon",67694,41,82800
"Gresham city, Oregon",50675,41,31250
"Dallas city, Oregon",54534,41,17700
"Monmouth city, Oregon",36748,41,49550
"Wood Village city, Oregon",50653,41,83950
"Haines city, Oregon",38167,41,31600
"Eagle Point city, Oregon",60806,41,21550
"Nyssa city, Oregon",41423,41,53750
"Mount Vernon city, Oregon",35139,41,50250
"North Powder city, Oregon",30694,41,53300
"Winston city, Oregon",36978,41,83400
"Clatskanie city, Oregon",39545,41,13750
"Depoe Bay city, Oregon",53150,41,18850
"Coos Bay city, Oregon",43173,41,15250
"Harrisburg city, Oregon",48189,41,32550
"Scio city, Oregon",52174,41,65650
"Sweet Home city, Oregon",36411,41,71950
"Gold Beach city, Oregon",38125,41,29900
"Warrenton city, Oregon",51264,41,78900
"Troutdale city, Oregon",66224,41,74850
"Meadville city, Pennsylvania",33848,42,48360
"Titusville city, Pennsylvania",34730,42,76904
"Philadelphia city, Pennsylvania",40649,42,60000
"Greensburg city, Pennsylvania",36412,42,31200
"Easton city, Pennsylvania",46835,42,21648
"Waynesboro city, Tennessee",30775,47,78600
"Ardmore city, Tennessee",35714,47,01640
"Philadelphia city, Tennessee",57727,47,57900
"South Pittsburg city, Tennessee",32300,47,70060
"Collinwood city, Tennessee",33929,47,16480
"Smithville city, Tennessee",36736,47,69320
"Friendsville city, Tennessee",48529,47,28060
"Maryville city, Tennessee",56270,47,46380
"Henderson city, Tennessee",37688,47,33260
"Forest Hills city, Tennessee",193281,47,27020
"Kingston city, Tennessee",48616,47,39620
"La Vergne city, Tennessee",59297,47,41200
"Lakeland city, Tennessee",102785,47,40350
"Decherd city, Tennessee",43973,47,19920
"Trenton city, Tennessee",25428,47,75000
"Columbia city, Tennessee",41673,47,16540
"Goodlettsville city, Tennessee",54319,47,29920
"White House city, Tennessee",72374,47,80200
"Minor Hill city, Tennessee",41591,47,49360
"Pulaski city, Tennessee",34241,47,61040
"Collegedale city, Tennessee",52931,47,16300
"Bolivar city, Tennessee",31899,47,07180
"New Johnsonville city, Tennessee",56607,47,52820
"Blaine city, Tennessee",47727,47,06340
"Gruetli-Laager city, Tennessee",40174,47,31490
"Portland city, Tennessee",48449,47,60280
"Lakesite city, Tennessee",63125,47,40540
"Troup city, Texas",30875,48,73724
"Pelican Bay city, Texas",38073,48,56640
"White Settlement city, Texas",48156,48,78544
"Ector city, Texas",58333,48,22516
"Leonard city, Texas",38929,48,42352
"Moore Station city, Texas",27500,48,49272
"Tool city, Texas",41186,48,73352
"Cuero city, Texas",47375,48,18092
"Yorktown city, Texas",36683,48,80584
"Blue Mound city, Texas",51141,48,08860
"Newark city, Texas",53393,48,50772
"North Richland Hills city, Texas",65340,48,52356
"Kendleton city, Texas",25972,48,38848
"Newton city, Texas",39429,48,51372
"Levelland city, Texas",45960,48,42448
"Dalworthington Gardens city, Texas",124500,48,19084
"Euless city, Texas",60558,48,24768
"Fulshear city, Texas",174194,48,27876
"Orchard city, Texas",48125,48,54192
"Richmond city, Texas",51345,48,61892
"Simonton city, Texas",85694,48,67964
"Anton city, Texas",40298,48,03540
"Blanco city, Texas",43750,48,08536
"Dorchester city, Texas",-666666666,48,20932
"Lamesa city, Texas",41487,48,41164
"Haskell city, Texas",45791,48,32696
"Midland city, Texas",75646,48,48072
"Iraan city, Texas",61518,48,36128
"Emory city, Texas",32409,48,24216
"Rotan city, Texas",34674,48,63464
"Hale Center city, Texas",40381,48,31820
"Floydada city, Texas",41610,48,26268
"Gordon city, Texas",36667,48,30272
"Midlothian city, Texas",76875,48,48096
"West Orange city, Texas",48429,48,77752
"Strawn city, Texas",31131,48,70580
"Hempstead city, Texas",34415,48,33200
"Monahans city, Texas",64773,48,48936
"Briaroaks city, Texas",77917,48,10216
"Eagle Pass city, Texas",41537,48,21892
"Asherton city, Texas",29148,48,04300
"Lockhart city, Texas",53570,48,43240
"Lago Vista city, Texas",76033,48,40264
"Leander city, Texas",89649,48,42016
"La Vernia city, Texas",77833,48,41764
"Bryan city, Texas",43310,48,10912
"Luling city, Texas",34053,48,45096
"Belton city, Texas",52683,48,07492
"Temple city, Texas",49970,48,72176
"Wellington city, Texas",43750,48,77152
"Blackwell city, Texas",58365,48,08488
"Pattison city, Texas",60750,48,56108
"Golinda city, Texas",56932,48,30092
"Lott city, Texas",35250,48,44176
"New Chapel Hill city, Texas",57685,48,50876
"Whitehouse city, Texas",62692,48,78388
"West Lake Hills city, Texas",155769,48,77632
"Earth city, Texas",51328,48,21928
"Mustang Ridge city, Texas",65375,48,50200
"Palacios city, Texas",40690,48,54684
"Corsicana city, Texas",38100,48,17060
"Frost city, Texas",38333,48,27768
"Sinton city, Texas",39279,48,68036
"Taft city, Texas",31607,48,71684
"Breckenridge city, Texas",41867,48,10132
"Waynesboro city, Virginia",42112,51,83680
"Fredericksburg city, Virginia",57258,51,29744
"Suffolk city, Virginia",68089,51,76432
"Emporia city, Virginia",27426,51,25808
"Charlottesville city, Virginia",54739,51,14968
"Martinsville city, Virginia",33545,51,49784
"Kingwood city, West Virginia",47337,54,44044
"Gary city, West Virginia",32857,54,30196
"Welch city, West Virginia",30625,54,85228
"Kenova city, West Virginia",34131,54,43180
"Madison city, West Virginia",42245,54,50524
"Westover city, West Virginia",42175,54,85996
"Fairmont city, West Virginia",39759,54,26452
